,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.067,0.052,0.076,0.069,0.072,0.063,0.071,0.071,0.066,0.055,0.066,0.057,0.058,0.047
1,0.067,0.000,0.063,0.068,0.063,0.075,0.065,0.038,0.068,0.057,0.055,0.060,0.066,0.065,0.051
2,0.052,0.063,0.000,0.076,0.051,0.064,0.055,0.064,0.064,0.061,0.045,0.062,0.058,0.054,0.047
3,0.076,0.068,0.076,0.000,0.071,0.067,0.065,0.063,0.067,0.064,0.057,0.068,0.061,0.062,0.051
4,0.069,0.063,0.051,0.071,0.000,0.061,0.048,0.065,0.066,0.066,0.042,0.062,0.054,0.058,0.058
5,0.072,0.075,0.064,0.067,0.061,0.000,0.063,0.072,0.073,0.069,0.055,0.070,0.062,0.065,0.050
6,0.063,0.065,0.055,0.065,0.048,0.063,0.000,0.067,0.067,0.066,0.048,0.057,0.052,0.057,0.051
7,0.071,0.038,0.064,0.063,0.065,0.072,0.067,0.000,0.068,0.067,0.053,0.060,0.062,0.065,0.050
8,0.071,0.068,0.064,0.067,0.066,0.073,0.067,0.068,0.000,0.066,0.050,0.068,0.065,0.061,0.048
9,0.066,0.057,0.061,0.064,0.066,0.069,0.066,0.067,0.066,0.000,0.057,0.067,0.061,0.058,0.046
10,0.055,0.055,0.045,0.057,0.042,0.055,0.048,0.053,0.050,0.057,0.000,0.053,0.050,0.048,0.045
11,0.066,0.060,0.062,0.068,0.062,0.070,0.057,0.060,0.068,0.067,0.053,0.000,0.060,0.060,0.050
12,0.057,0.066,0.058,0.061,0.054,0.062,0.052,0.062,0.065,0.061,0.050,0.060,0.000,0.050,0.041
13,0.058,0.065,0.054,0.062,0.058,0.065,0.057,0.065,0.061,0.058,0.048,0.060,0.050,0.000,0.046
14,0.047,0.051,0.047,0.051,0.058,0.050,0.051,0.050,0.048,0.046,0.045,0.050,0.041,0.046,0.000
