,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.3099e-03,3.9373e-05,3.7985e-08,2.1641e-18,1.4686e-14,4.7527e-12,1.1815e-10,2.2974e-03
DCC_joint,,2.3099e-03,,9.7197e-02,8.7926e-05,2.8501e-16,2.7966e-12,3.1851e-09,6.5222e-07,7.7160e-01
DCC_bivariate_loop,,3.9373e-05,9.7197e-02,,5.0050e-03,1.8803e-15,3.1747e-11,8.7037e-08,5.5164e-05,4.5646e-02
SW_cross_validated,,3.7985e-08,8.7926e-05,5.0050e-03,,3.2637e-14,2.5501e-09,5.8936e-05,1.3591e-01,2.4652e-05
SW_15,,2.1641e-18,2.8501e-16,1.8803e-15,3.2637e-14,,1.2163e-08,2.5918e-12,7.6667e-15,6.4888e-17
SW_30,,1.4686e-14,2.7966e-12,3.1747e-11,2.5501e-09,1.2163e-08,,1.2259e-05,2.7055e-09,7.3219e-13
SW_60,,4.7527e-12,3.1851e-09,8.7037e-08,5.8936e-05,2.5918e-12,1.2259e-05,,3.7315e-04,7.4469e-10
SW_120,,1.1815e-10,6.5222e-07,5.5164e-05,1.3591e-01,7.6667e-15,2.7055e-09,3.7315e-04,,1.1294e-07
sFC,,2.2974e-03,7.7160e-01,4.5646e-02,2.4652e-05,6.4888e-17,7.3219e-13,7.4469e-10,1.1294e-07,
