,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.0515e-07,5.2100e-07,1.2642e-01,1.9490e-04,9.5040e-02,1.4195e-04,7.6472e-14,1.2540e-15
DCC_joint,,7.0515e-07,,8.1386e-01,3.4426e-09,5.7716e-05,2.0692e-08,9.7814e-05,6.0499e-15,1.2008e-18
DCC_bivariate_loop,,5.2100e-07,8.1386e-01,,2.0119e-09,2.9700e-05,1.2445e-08,5.0132e-05,5.9830e-15,1.0122e-18
SW_cross_validated,,1.2642e-01,3.4426e-09,2.0119e-09,,1.3968e-05,7.1961e-01,7.7797e-06,9.1355e-19,2.9297e-22
SW_15,,1.9490e-04,5.7716e-05,2.9700e-05,1.3968e-05,,9.3259e-05,7.8592e-01,2.3061e-17,3.8549e-21
SW_30,,9.5040e-02,2.0692e-08,1.2445e-08,7.1961e-01,9.3259e-05,,5.3516e-05,8.2846e-18,7.6830e-21
SW_60,,1.4195e-04,9.7814e-05,5.0132e-05,7.7797e-06,7.8592e-01,5.3516e-05,,2.6165e-17,4.1117e-21
SW_120,,7.6472e-14,6.0499e-15,5.9830e-15,9.1355e-19,2.3061e-17,8.2846e-18,2.6165e-17,,4.7510e-11
sFC,,1.2540e-15,1.2008e-18,1.0122e-18,2.9297e-22,3.8549e-21,7.6830e-21,4.1117e-21,4.7510e-11,
