,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.0678e-01,9.2683e-01,3.8385e-03,1.4038e-14,1.7273e-12,4.7901e-08,6.6618e-04,6.9622e-02
DCC_joint,,3.0678e-01,,1.5377e-01,1.1105e-04,1.5005e-15,1.8432e-14,6.2624e-10,4.0861e-05,2.8656e-01
DCC_bivariate_loop,,9.2683e-01,1.5377e-01,,1.0058e-03,1.8202e-15,1.9386e-14,1.6935e-09,2.3319e-04,1.9034e-02
SW_cross_validated,,3.8385e-03,1.1105e-04,1.0058e-03,,1.1410e-13,9.0003e-11,3.3606e-05,1.9596e-01,2.1596e-05
SW_15,,1.4038e-14,1.5005e-15,1.8202e-15,1.1410e-13,,1.4607e-09,2.8885e-12,3.3422e-12,1.2805e-15
SW_30,,1.7273e-12,1.8432e-14,1.9386e-14,9.0003e-11,1.4607e-09,,1.5358e-07,3.4628e-08,1.6987e-14
SW_60,,4.7901e-08,6.2624e-10,1.6935e-09,3.3606e-05,2.8885e-12,1.5358e-07,,6.9570e-03,2.9743e-10
SW_120,,6.6618e-04,4.0861e-05,2.3319e-04,1.9596e-01,3.3422e-12,3.4628e-08,6.9570e-03,,1.0891e-05
sFC,,6.9622e-02,2.8656e-01,1.9034e-02,2.1596e-05,1.2805e-15,1.6987e-14,2.9743e-10,1.0891e-05,
