,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.32,3.39,0.72,2.08,0.79,2.15,9.06,11.47
DCC_joint,,3.32,,0.11,4.76,2.33,4.23,2.23,10.49,17.00
DCC_bivariate_loop,,3.39,0.11,,4.92,2.47,4.38,2.36,10.50,17.17
SW_cross_validated,,0.72,4.76,4.92,,2.64,0.16,2.76,17.27,27.09
SW_15,,2.08,2.33,2.47,2.64,,2.24,0.12,14.40,23.46
SW_30,,0.79,4.23,4.38,0.16,2.24,,2.35,15.25,22.57
SW_60,,2.15,2.23,2.36,2.76,0.12,2.35,,14.29,23.37
SW_120,,9.06,10.49,10.50,17.27,14.40,15.25,14.29,,6.20
sFC,,11.47,17.00,17.17,27.09,23.46,22.57,23.37,6.20,
