,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,1.,0.0000,1.,1.,0.0000,0.0000
DCC_joint,nan,-9.4205,-,1.,0.0000,1.,0.0000,0.0000,0.0008,0.0000
DCC_bivariate_loop,nan,-13.1661,-2.3169,-,0.0000,0.0293,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-1.9611,7.4678,10.7802,-,0.0013,1.,1.,0.0123,0.0000
SW_15,nan,-7.2135,1.6463,4.0145,-5.4241,-,0.0019,0.0001,0.1404,0.0000
SW_30,nan,-1.8505,7.2315,10.3905,-0.0018,5.2577,-,1.,0.0273,0.0000
SW_60,nan,-0.8687,9.1484,13.0393,1.309,6.8738,1.2282,-,0.0000,0.0000
SW_120,nan,-8.1342,5.6808,9.634,-4.4047,3.3094,-4.0455,-8.0091,-,0.0000
sFC,nan,-117.9499,-54.6476,-57.4065,-93.1496,-55.5756,-84.8056,-135.5294,-241.7641,-
