,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.7260e-16,6.7003e-34,8.7246e-21,1.2222e-30,6.5816e-61,6.2452e-11,9.8277e-05,2.0289e-11
DCC_joint,,1.7260e-16,,5.8107e-10,4.0544e-05,3.2382e-10,7.5958e-41,4.4068e-75,3.7787e-54,7.7662e-91
DCC_bivariate_loop,,6.7003e-34,5.8107e-10,,7.8022e-01,7.6051e-02,1.7162e-21,1.9413e-107,1.6194e-85,2.7649e-128
SW_cross_validated,,8.7246e-21,4.0544e-05,7.8022e-01,,3.0144e-01,6.1184e-11,8.2861e-51,2.1875e-40,2.2540e-53
SW_15,,1.2222e-30,3.2382e-10,7.6051e-02,3.0144e-01,,1.4464e-10,1.6897e-75,1.8642e-61,6.8322e-82
SW_30,,6.5816e-61,7.5958e-41,1.7162e-21,6.1184e-11,1.4464e-10,,5.1071e-120,9.4022e-105,6.5306e-131
SW_60,,6.2452e-11,4.4068e-75,1.9413e-107,8.2861e-51,1.6897e-75,5.1071e-120,,1.7809e-05,4.6931e-01
SW_120,,9.8277e-05,3.7787e-54,1.6194e-85,2.1875e-40,1.8642e-61,9.4022e-105,1.7809e-05,,2.2265e-06
sFC,,2.0289e-11,7.7662e-91,2.7649e-128,2.2540e-53,6.8322e-82,6.5306e-131,4.6931e-01,2.2265e-06,
