,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.51,0.45,0.66,1.62,0.51,0.87,2.57,18.39
DCC_joint,,0.51,,0.07,0.26,1.34,0.06,0.44,2.37,22.94
DCC_bivariate_loop,,0.45,0.07,,0.32,1.40,0.12,0.51,2.46,23.88
SW_cross_validated,,0.66,0.26,0.32,,0.97,0.19,0.10,1.83,15.79
SW_15,,1.62,1.34,1.40,0.97,,1.20,0.99,0.75,12.65
SW_30,,0.51,0.06,0.12,0.19,1.20,,0.33,2.13,18.34
SW_60,,0.87,0.44,0.51,0.10,0.99,0.33,,1.97,20.87
SW_120,,2.57,2.37,2.46,1.83,0.75,2.13,1.97,,12.91
sFC,,18.39,22.94,23.88,15.79,12.65,18.34,20.87,12.91,
