,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.86,1.34,0.99,1.25,1.97,0.67,0.39,0.69
DCC_joint,,0.86,,0.64,0.42,0.65,1.51,2.30,1.82,2.67
DCC_bivariate_loop,,1.34,0.64,,0.03,0.18,1.01,3.08,2.55,3.63
SW_cross_validated,,0.99,0.42,0.03,,0.10,0.67,1.74,1.49,1.80
SW_15,,1.25,0.65,0.18,0.10,,0.66,2.31,1.99,2.46
SW_30,,1.97,1.51,1.01,0.67,0.66,,3.41,3.01,3.70
SW_60,,0.67,2.30,3.08,1.74,2.31,3.41,,0.43,0.07
SW_120,,0.39,1.82,2.55,1.49,1.99,3.01,0.43,,0.48
sFC,,0.69,2.67,3.63,1.80,2.46,3.70,0.07,0.48,
