,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4101e-08,6.8007e-05,8.2324e-25,8.2354e-94,5.8397e-44,1.8347e-53,3.9473e-37,3.7943e-08
DCC_joint,,1.4101e-08,,1.8339e-01,4.4962e-46,3.0420e-110,7.1660e-63,1.3075e-77,9.7987e-58,4.9161e-01
DCC_bivariate_loop,,6.8007e-05,1.8339e-01,,1.2670e-37,2.3833e-103,1.4864e-55,2.8456e-67,1.3134e-49,4.0539e-01
SW_cross_validated,,8.2324e-25,4.4962e-46,1.2670e-37,,2.7953e-53,4.4373e-09,1.0032e-09,2.7656e-04,4.3923e-47
SW_15,,8.2354e-94,3.0420e-110,2.3833e-103,2.7953e-53,,1.2112e-26,2.6132e-32,1.3447e-37,1.6237e-111
SW_30,,5.8397e-44,7.1660e-63,1.4864e-55,4.4373e-09,1.2112e-26,,6.0985e-01,1.4766e-02,1.0801e-63
SW_60,,1.8347e-53,1.3075e-77,2.8456e-67,1.0032e-09,2.6132e-32,6.0985e-01,,2.8181e-02,8.3314e-80
SW_120,,3.9473e-37,9.7987e-58,1.3134e-49,2.7656e-04,1.3447e-37,1.4766e-02,2.8181e-02,,9.1110e-59
sFC,,3.7943e-08,4.9161e-01,4.0539e-01,4.3923e-47,1.6237e-111,1.0801e-63,8.3314e-80,9.1110e-59,
