,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-7.14,-6.42,33.10,58.55,39.86,30.60,28.69,-15.62
DCC_joint,,-7.14,,0.76,44.52,68.81,49.51,40.81,37.87,-9.10
DCC_bivariate_loop,,-6.42,0.76,,43.45,67.90,48.64,39.85,37.02,-9.87
SW_cross_validated,,33.10,44.52,43.45,,31.83,11.33,-0.83,-1.09,-59.53
SW_15,,58.55,68.81,67.90,31.83,,-19.11,-31.39,-30.47,-80.68
SW_30,,39.86,49.51,48.64,11.33,-19.11,,-11.60,-11.39,-60.89
SW_60,,30.60,40.81,39.85,-0.83,-31.39,-11.60,,-0.29,-53.52
SW_120,,28.69,37.87,37.02,-1.09,-30.47,-11.39,-0.29,,-48.80
sFC,,-15.62,-9.10,-9.87,-59.53,-80.68,-60.89,-53.52,-48.80,
