,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.79,-4.03,11.02,27.44,15.79,18.01,14.16,-5.61
DCC_joint,,-5.79,,1.33,16.29,31.52,20.18,23.59,19.00,0.69
DCC_bivariate_loop,,-4.03,1.33,,14.28,29.78,18.49,21.19,17.11,-0.83
SW_cross_validated,,11.02,16.29,14.28,,17.97,6.00,6.26,3.67,-16.53
SW_15,,27.44,31.52,29.78,17.97,,-11.51,-12.96,-14.27,-31.85
SW_30,,15.79,20.18,18.49,6.00,-11.51,,-0.51,-2.45,-20.37
SW_60,,18.01,23.59,21.19,6.26,-12.96,-0.51,,-2.20,-24.11
SW_120,,14.16,19.00,17.11,3.67,-14.27,-2.45,-2.20,,-19.23
sFC,,-5.61,0.69,-0.83,-16.53,-31.85,-20.37,-24.11,-19.23,
