,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.4906e-21,1.6741e-26,3.9759e-61,2.2913e-183,8.4485e-135,4.3968e-89,1.2828e-52,4.0105e-16
DCC_joint,,4.4906e-21,,2.5731e-02,1.5848e-18,9.5758e-147,8.8569e-90,3.4289e-41,8.0014e-16,2.1145e-01
DCC_bivariate_loop,,1.6741e-26,2.5731e-02,,1.1997e-09,3.2964e-127,1.6735e-70,9.4234e-27,1.7272e-08,8.4256e-04
SW_cross_validated,,3.9759e-61,1.5848e-18,1.1997e-09,,1.2217e-115,1.9847e-50,2.0684e-08,9.6750e-01,2.3041e-22
SW_15,,2.2913e-183,9.5758e-147,3.2964e-127,1.2217e-115,,1.6045e-47,3.2674e-97,6.1035e-103,1.4705e-148
SW_30,,8.4485e-135,8.8569e-90,1.6735e-70,1.9847e-50,1.6045e-47,,1.5897e-28,1.0904e-42,3.7484e-93
SW_60,,4.3968e-89,3.4289e-41,9.4234e-27,2.0684e-08,3.2674e-97,1.5897e-28,,5.5116e-07,1.5853e-45
SW_120,,1.2828e-52,8.0014e-16,1.7272e-08,9.6750e-01,6.1035e-103,1.0904e-42,5.5116e-07,,3.3742e-19
sFC,,4.0105e-16,2.1145e-01,8.4256e-04,2.3041e-22,1.4705e-148,3.7484e-93,1.5853e-45,3.3742e-19,
