,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.98,11.47,19.78,53.33,38.09,26.30,17.81,8.49
DCC_joint,,9.98,,2.24,9.23,41.53,26.47,15.13,8.40,-1.25
DCC_bivariate_loop,,11.47,2.24,,6.23,35.99,21.94,11.53,5.76,-3.36
SW_cross_validated,,19.78,9.23,6.23,,32.91,17.31,5.72,0.04,-10.34
SW_15,,53.33,41.53,35.99,32.91,,-16.63,-28.27,-29.68,-42.07
SW_30,,38.09,26.47,21.94,17.31,-16.63,,-12.00,-15.49,-27.28
SW_60,,26.30,15.13,11.53,5.72,-28.27,-12.00,,-5.09,-16.16
SW_120,,17.81,8.40,5.76,0.04,-29.68,-15.49,-5.09,,-9.43
sFC,,8.49,-1.25,-3.36,-10.34,-42.07,-27.28,-16.16,-9.43,
