,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.11,2.16,1.70,1.96,6.07,10.44,9.39
DCC_bivariate_loop,,,1.11,,1.26,0.74,0.94,8.40,13.44,12.65
SW_cross_validated,,,2.16,1.26,,0.48,0.41,8.42,12.55,11.66
SW_15,,,1.70,0.74,0.48,,0.10,7.95,12.15,11.23
SW_30,,,1.96,0.94,0.41,0.10,,9.36,14.29,13.58
SW_60,,,6.07,8.40,8.42,7.95,9.36,,7.51,5.89
SW_120,,,10.44,13.44,12.55,12.15,14.29,7.51,,4.23
sFC,,,9.39,12.65,11.66,11.23,13.58,5.89,4.23,
