,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
54,0.872,0.870,1.045,1.132,0.979,0.847,1.051,0.807
55,0.923,0.893,1.069,1.048,1.134,0.920,0.883,0.780
56,0.861,0.854,1.185,1.270,1.333,0.803,0.789,0.876
57,0.858,0.770,1.099,1.056,1.136,1.307,0.778,0.847
58,0.991,0.852,1.129,1.138,1.171,0.775,1.080,0.846
59,0.789,0.827,0.868,1.098,1.375,0.842,0.906,0.807
60,0.853,0.854,1.129,1.122,1.396,0.918,0.814,0.819
61,0.898,0.863,1.129,1.242,1.505,0.836,0.996,0.792
62,0.817,0.823,1.121,1.180,1.162,0.910,0.922,0.855
63,0.834,0.849,1.104,1.084,0.822,1.092,0.977,0.868
64,0.867,0.842,1.043,0.825,1.121,0.741,1.007,0.880
65,0.868,0.844,1.012,1.179,1.378,0.809,0.770,0.846
66,0.850,0.812,1.171,1.169,1.187,0.905,0.874,0.848
67,0.685,0.858,1.129,0.955,1.115,0.915,0.803,0.981
68,0.906,0.862,0.978,1.136,1.161,0.834,0.877,0.889
69,0.846,0.819,1.166,0.947,0.928,0.833,0.812,0.845
70,0.821,0.826,1.178,0.993,1.808,0.831,1.073,0.834
71,0.829,0.827,0.994,1.223,1.331,0.849,0.929,0.814
72,0.853,0.891,1.007,1.285,1.275,0.854,0.838,0.848
73,0.850,0.826,1.006,0.885,1.612,0.914,0.940,0.848
74,0.821,0.823,0.994,1.216,1.191,0.842,0.732,0.826
75,0.864,0.845,0.934,1.070,1.107,0.868,1.015,0.818
76,0.821,0.844,1.133,1.014,1.540,0.891,1.246,0.877
77,0.834,0.728,1.043,1.048,1.372,0.801,0.947,0.833
78,0.857,0.851,1.091,1.233,0.941,0.801,0.828,0.845
79,0.837,0.807,1.155,1.091,1.281,0.913,0.898,0.850
80,0.860,0.864,1.026,0.900,1.053,0.923,0.923,0.839
81,0.864,0.807,0.909,1.046,1.107,0.738,0.885,0.879
82,0.831,0.710,1.167,0.858,1.163,0.851,0.863,0.827
83,0.861,0.781,1.280,1.166,1.142,0.966,0.825,0.977
84,0.816,0.840,0.931,1.133,1.023,0.869,0.938,0.780
85,0.839,0.844,1.159,1.101,1.094,0.825,1.008,0.856
86,0.893,0.838,1.127,1.056,1.291,1.150,1.155,0.809
87,0.851,0.848,1.141,1.247,1.597,0.806,1.009,0.815
88,0.932,0.769,1.149,1.322,0.992,0.829,0.900,0.828
89,0.845,0.872,1.166,0.873,1.311,0.884,0.953,0.853
90,0.898,0.859,1.143,0.944,1.285,1.097,0.846,0.812
91,0.804,0.854,1.101,0.872,1.114,0.845,0.951,0.815
92,0.829,0.875,1.120,1.216,1.168,0.995,0.893,0.812
93,0.875,0.802,1.157,0.850,0.993,0.932,0.839,0.821
94,0.815,0.825,1.158,0.951,1.125,0.872,0.966,0.765
95,0.843,0.833,1.137,1.075,1.396,0.809,1.006,0.827
96,0.837,0.834,1.191,1.104,1.032,0.790,0.746,0.825
97,0.835,0.849,1.307,1.064,0.922,0.761,0.874,0.880
98,0.701,0.860,1.202,0.980,1.234,0.802,0.941,0.865
99,0.844,0.821,1.054,1.004,1.212,0.807,0.837,0.836
100,0.771,0.831,1.089,1.005,1.694,1.116,0.885,0.836
101,0.848,0.848,1.124,0.994,1.328,0.846,0.972,0.831
102,0.856,0.787,0.965,1.080,1.579,0.909,1.578,0.904
103,0.832,0.772,1.106,0.949,1.104,0.878,0.875,0.835
104,0.848,0.827,1.019,1.170,1.334,0.832,0.963,0.828
105,0.788,0.822,0.905,0.933,1.152,1.134,0.957,0.892
106,0.819,0.883,1.229,0.846,1.136,0.846,0.959,0.925
107,0.870,0.882,1.131,0.972,1.093,0.827,0.926,0.852
108,0.840,0.796,1.105,1.152,1.412,0.861,0.700,0.781
109,0.784,0.845,1.060,0.953,1.561,1.092,0.783,0.845
110,0.859,0.864,1.112,1.267,1.019,0.962,0.910,0.823
111,0.816,0.827,1.111,1.319,0.822,0.916,0.917,0.856
112,0.847,0.839,1.157,1.186,1.120,0.778,0.877,0.874
113,0.765,0.851,1.004,0.935,0.857,1.000,0.797,0.839
114,0.861,0.789,1.084,0.855,1.262,0.980,0.853,0.942
115,0.849,0.807,1.092,0.980,0.916,0.851,0.868,0.853
116,0.856,0.804,1.167,1.224,1.084,0.909,0.835,0.931
117,0.834,0.752,1.224,1.081,0.911,0.814,0.864,0.851
118,0.867,0.844,1.091,1.438,1.253,0.791,0.969,0.855
119,0.826,0.848,1.197,1.149,0.928,0.819,0.962,0.846
120,0.832,0.841,1.140,1.304,1.147,1.196,1.046,0.825
121,0.854,0.910,1.084,0.914,1.273,0.849,0.887,0.829
122,0.884,0.801,0.944,1.294,1.253,0.822,0.748,0.818
123,0.815,0.881,0.904,0.994,1.019,0.867,0.899,0.819
124,0.828,0.812,1.277,1.059,0.998,0.819,0.717,0.804
125,0.847,0.687,1.013,1.036,1.001,0.866,1.027,0.793
126,0.841,0.818,1.151,1.008,1.148,0.821,0.868,0.852
127,0.788,0.806,1.104,0.939,1.401,0.851,0.891,0.832
128,0.877,0.733,0.942,0.977,1.166,0.998,0.866,0.908
129,0.773,0.848,1.170,1.221,1.079,0.828,1.139,0.873
130,0.848,0.759,1.181,1.168,0.998,0.835,0.905,0.781
131,0.840,0.892,0.889,0.988,1.066,0.855,0.869,0.832
132,0.849,0.829,1.188,1.160,1.173,1.024,0.921,0.808
133,0.856,0.857,1.007,1.017,1.315,0.817,0.836,0.869
134,0.862,0.850,1.068,1.195,1.207,0.767,0.729,0.843
135,0.827,0.824,1.033,1.175,1.321,0.960,0.871,0.845
136,0.872,0.853,1.169,1.191,1.673,0.815,0.982,0.876
137,0.840,0.776,1.180,0.881,1.245,0.924,0.866,0.834
138,0.759,0.832,0.881,1.093,0.920,0.758,0.779,0.849
139,0.830,0.830,0.861,0.954,1.166,0.892,0.921,0.842
140,0.923,0.790,1.224,0.982,1.289,0.745,0.796,0.832
141,0.915,0.974,1.027,0.943,0.992,0.833,0.881,0.806
142,0.857,0.842,1.059,0.980,1.166,0.849,0.943,0.830
143,0.797,0.843,0.935,1.075,0.885,1.034,0.810,0.851
144,0.849,0.850,1.006,0.951,1.151,1.003,0.866,0.836
145,0.824,0.844,1.032,1.234,1.222,0.840,0.799,0.735
146,0.844,0.855,1.083,0.980,1.485,0.742,0.841,0.842
147,0.840,0.824,1.076,0.929,0.831,1.395,0.933,0.853
148,0.874,0.827,0.869,1.205,1.194,0.846,0.825,0.790
149,0.744,0.866,1.181,0.924,1.112,0.792,0.856,0.823
150,0.875,0.808,0.995,1.032,1.011,0.829,0.895,0.835
151,0.863,0.851,1.140,0.895,1.369,0.830,1.147,0.852
152,0.817,0.798,1.039,0.992,1.256,0.850,0.882,0.831
153,0.798,0.840,1.155,1.029,1.195,0.977,0.808,0.838
154,0.850,0.841,1.195,1.029,1.288,0.909,1.025,0.811
155,0.828,0.726,1.088,1.264,1.148,0.808,1.123,0.830
156,0.870,0.889,1.108,0.863,0.806,0.745,0.939,0.852
157,0.843,0.851,1.100,1.462,1.175,0.817,0.763,0.851
158,0.836,0.890,1.084,1.104,0.995,1.016,1.087,0.880
159,0.947,0.835,0.896,1.207,1.245,1.050,0.883,0.832
160,0.771,0.831,1.087,1.076,1.263,0.800,0.793,0.868
161,0.831,0.815,1.101,0.994,1.188,0.842,0.946,0.893
162,0.831,0.784,1.012,1.039,1.339,1.138,1.162,0.861
163,0.850,0.816,0.952,0.850,1.358,1.022,0.818,0.841
164,0.785,0.819,1.112,0.967,1.295,0.822,1.101,0.836
165,0.873,0.860,1.346,0.936,0.932,1.472,0.999,0.907
166,0.812,0.822,1.025,0.920,1.061,0.847,0.879,0.854
167,0.879,0.961,0.976,1.044,1.226,0.805,1.096,0.837
168,0.883,0.868,0.908,0.884,1.045,0.849,1.001,0.843
169,0.851,0.846,1.304,0.979,0.923,1.126,0.963,0.797
170,0.893,0.782,1.200,1.118,0.974,0.812,0.861,0.806
171,0.825,0.842,1.050,0.900,1.440,0.843,1.016,0.869
172,0.844,0.850,0.967,0.974,1.038,1.411,0.864,1.030
173,0.851,0.787,1.111,0.947,1.246,0.824,0.884,0.843
174,0.887,0.812,1.111,1.028,1.361,1.436,0.917,0.835
175,0.834,0.807,1.119,1.020,1.229,0.724,0.857,0.769
176,0.905,0.843,1.040,1.056,1.372,0.854,1.130,0.856
177,0.790,0.841,1.213,0.977,0.814,0.782,0.778,0.865
178,0.896,0.848,1.085,1.177,1.258,0.841,0.890,0.793
179,0.817,0.770,1.239,0.977,1.047,1.293,0.871,0.836
180,0.862,0.818,1.059,0.951,1.217,0.837,0.893,0.820
181,0.880,0.836,0.937,1.197,1.205,0.792,0.859,0.830
182,0.883,0.802,0.951,1.075,1.087,1.344,0.864,0.833
183,0.849,0.815,1.038,1.161,1.350,0.803,0.858,0.857
184,0.839,0.750,1.110,1.108,1.127,0.788,0.882,0.820
185,0.876,0.863,1.101,1.082,1.509,0.955,0.974,0.854
186,0.830,0.790,1.212,1.178,1.327,0.986,0.778,0.810
187,0.820,0.834,1.086,1.059,1.035,0.819,0.812,0.844
188,0.852,0.847,1.283,0.967,1.067,0.817,1.027,0.806
189,0.837,0.844,1.152,0.860,1.585,1.053,1.222,0.836
190,0.826,0.836,1.089,0.981,0.964,0.905,0.795,0.793
191,0.822,0.831,1.038,0.971,1.324,1.009,0.921,0.804
192,0.993,0.836,1.248,1.060,1.352,0.803,1.167,0.841
193,0.821,0.838,0.869,1.108,1.232,0.877,1.054,0.896
194,0.831,0.748,1.079,1.142,1.195,0.838,0.952,0.831
195,0.851,0.900,1.016,0.990,1.218,0.917,1.011,0.906
196,0.838,0.849,1.214,1.118,1.383,1.110,0.821,0.842
197,0.767,0.839,1.027,0.905,0.976,0.807,0.862,0.845
198,0.844,1.029,1.128,0.880,0.904,0.825,0.724,0.840
199,0.801,0.853,1.100,1.159,1.289,0.831,0.948,0.817
