,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
56,0.864,0.830,1.063,1.019,0.923,0.992,0.992,1.031,0.920,0.817,0.852
57,0.851,0.824,0.890,1.135,0.991,0.992,0.992,0.837,0.921,0.844,0.852
58,0.880,0.790,1.109,1.039,1.104,0.992,0.992,0.918,0.853,0.960,0.852
59,0.837,0.818,0.904,0.852,1.250,0.992,0.992,0.922,0.849,0.830,0.852
60,0.836,0.842,1.128,1.075,0.989,0.992,0.992,0.928,1.022,0.833,0.852
61,0.878,0.813,0.973,0.813,0.998,0.992,0.992,0.914,1.286,0.853,0.852
62,0.865,0.812,0.997,1.093,1.221,0.992,0.992,0.946,1.231,0.844,0.852
63,0.918,0.804,1.036,1.118,1.212,0.992,0.992,0.958,1.383,0.869,0.852
64,0.925,0.815,1.124,1.146,1.497,0.992,0.992,0.908,0.889,0.862,0.852
65,0.849,0.885,1.232,1.072,0.935,0.992,0.992,0.875,1.201,0.837,0.852
66,0.851,0.852,1.159,0.992,1.177,0.992,0.992,0.912,1.049,0.882,0.852
67,0.906,0.975,1.005,1.173,1.221,0.992,0.992,1.077,1.140,0.813,0.852
68,0.867,0.838,1.080,0.893,1.116,0.992,0.992,0.861,0.899,0.848,0.852
69,0.869,0.838,0.976,1.142,1.299,0.992,0.992,0.839,1.282,0.840,0.852
70,0.844,0.831,0.953,1.072,1.046,0.992,0.992,0.878,0.901,0.823,0.852
71,0.866,0.865,1.043,1.122,0.910,0.992,0.992,0.887,1.096,0.841,0.852
72,0.906,0.811,1.095,1.186,1.182,0.992,0.992,0.907,1.088,0.874,0.852
73,0.906,0.813,1.083,1.160,1.206,0.992,0.992,1.312,0.821,0.826,0.852
74,0.867,0.846,0.969,1.064,1.067,0.992,0.992,1.011,1.316,0.863,0.852
75,0.868,0.849,1.145,0.987,0.940,0.992,0.992,1.405,0.933,0.862,0.852
76,0.886,0.806,1.116,1.012,0.964,0.992,0.992,0.916,0.979,0.864,0.852
77,0.847,0.875,0.983,1.164,1.122,0.992,0.992,0.878,1.044,0.896,0.852
78,0.848,0.830,1.129,1.049,1.163,0.992,0.992,1.149,0.991,0.852,0.852
79,0.833,0.844,1.093,1.090,1.501,0.992,0.992,0.909,1.037,0.893,0.852
80,0.868,0.817,1.005,1.058,1.140,0.992,0.992,0.884,1.207,0.857,0.852
81,0.851,0.839,0.990,1.146,1.220,0.992,0.992,0.921,0.796,0.859,0.852
82,0.937,0.886,1.171,1.096,1.073,0.992,0.992,0.945,0.975,0.839,0.852
83,0.848,0.823,1.057,1.110,1.227,0.992,0.992,0.825,1.009,0.886,0.852
84,0.855,0.936,1.241,1.051,1.147,0.992,0.992,0.889,0.944,0.856,0.852
85,0.883,0.830,1.023,0.931,1.159,0.992,0.992,1.108,1.031,0.846,0.852
86,0.843,0.756,1.179,1.180,1.055,0.992,0.992,0.876,1.376,0.977,0.852
87,0.916,0.866,0.992,0.860,1.082,0.992,0.992,0.831,1.239,0.819,0.852
88,0.838,0.820,1.095,1.096,1.137,0.992,0.992,0.866,0.941,0.835,0.852
89,0.829,0.773,1.087,1.065,1.191,0.992,0.992,0.945,0.902,0.840,0.852
90,0.866,0.839,0.932,1.044,0.950,0.992,0.992,0.940,1.041,0.861,0.852
91,0.850,0.908,1.231,1.062,1.382,0.992,0.992,1.084,0.956,0.875,0.852
92,0.866,0.820,1.145,1.081,1.065,0.992,0.992,1.357,1.026,0.890,0.852
93,0.842,0.758,1.127,1.294,0.978,0.992,0.992,1.174,1.292,0.833,0.852
94,0.867,0.864,1.083,1.059,1.269,0.992,0.992,1.002,1.006,0.835,0.852
95,0.857,0.846,1.140,1.215,1.040,0.992,0.992,0.873,1.112,0.857,0.852
96,0.852,0.836,1.113,0.960,1.045,0.992,0.992,1.344,0.995,0.839,0.852
97,0.861,0.819,1.032,0.933,1.080,0.992,0.992,0.948,1.020,0.851,0.852
98,0.866,0.803,1.243,1.077,0.998,0.992,0.992,0.970,1.031,0.885,0.852
99,0.964,0.887,1.094,1.033,1.029,0.992,0.992,0.853,0.981,0.864,0.852
100,0.864,0.821,1.016,1.086,1.132,0.992,0.992,0.978,1.070,0.835,0.852
101,0.890,0.812,1.154,1.010,0.974,0.992,0.992,0.886,0.890,0.891,0.852
102,0.850,0.829,0.993,1.206,1.098,0.992,0.992,0.857,1.060,0.930,0.852
103,0.935,0.787,1.182,0.995,0.877,0.992,0.992,0.982,0.822,0.850,0.852
104,0.858,0.810,1.091,0.959,1.053,0.992,0.992,0.869,0.892,0.845,0.852
105,0.924,0.819,0.985,1.159,1.137,0.992,0.992,0.956,1.139,0.851,0.852
106,0.911,0.813,1.125,0.969,1.028,0.992,0.992,0.899,0.975,0.840,0.852
107,0.922,0.834,1.109,0.968,1.107,0.992,0.992,0.945,0.977,0.931,0.852
108,0.864,0.829,0.974,0.973,0.981,0.992,0.992,1.326,0.920,0.847,0.852
109,0.847,0.827,1.260,1.154,0.996,0.992,0.992,1.210,0.955,0.840,0.852
110,0.906,0.814,1.210,0.903,1.034,0.992,0.992,0.883,1.161,1.378,0.852
111,0.816,0.843,1.007,1.038,1.016,0.992,0.992,1.644,0.918,0.839,0.852
112,0.835,0.807,1.178,1.305,1.066,0.992,0.992,0.835,1.022,0.828,0.852
113,0.901,0.878,1.038,1.061,1.121,0.992,0.992,0.929,0.963,0.864,0.852
114,0.852,0.772,1.074,1.055,0.905,0.992,0.992,0.921,0.980,0.863,0.852
115,0.859,0.827,1.005,1.082,1.374,0.992,0.992,0.814,1.089,0.899,0.852
116,0.852,0.840,1.100,1.276,1.038,0.992,0.992,1.115,0.885,0.865,0.852
117,0.813,0.836,1.079,0.949,0.924,0.992,0.992,0.913,1.202,0.845,0.852
118,0.848,0.831,1.101,0.989,0.844,0.992,0.992,0.845,0.997,0.825,0.852
119,0.863,0.831,1.205,1.161,1.167,0.992,0.992,0.843,0.922,0.857,0.852
120,0.856,0.837,1.108,0.808,1.066,0.992,0.992,0.929,1.035,0.876,0.852
121,0.870,0.838,1.114,0.908,1.002,0.992,0.992,0.885,1.052,0.886,0.852
122,0.915,0.858,1.256,1.071,1.387,0.992,0.992,0.841,1.111,0.850,0.852
123,0.855,0.877,0.982,1.120,0.952,0.992,0.992,1.130,0.971,0.833,0.852
124,0.848,0.753,1.189,1.132,1.122,0.992,0.992,0.871,0.947,0.858,0.852
125,0.862,0.815,1.200,1.105,0.942,0.992,0.992,0.959,1.175,0.879,0.852
126,0.855,0.814,1.006,1.057,1.181,0.992,0.992,0.948,0.937,0.847,0.852
127,0.874,0.729,1.078,0.905,1.188,0.992,0.992,0.857,0.937,0.910,0.852
128,0.841,0.812,1.021,1.068,0.934,0.992,0.992,0.890,0.937,0.832,0.852
129,0.856,0.769,1.065,1.105,1.449,0.992,0.992,0.947,0.998,0.885,0.852
130,0.902,0.721,1.129,0.922,1.235,0.992,0.992,0.913,1.360,0.853,0.852
131,0.883,0.807,0.963,1.071,1.350,0.992,0.992,1.074,0.923,0.849,0.852
132,0.859,0.864,1.057,0.984,1.161,0.992,0.992,0.909,1.009,0.846,0.852
133,0.869,0.873,1.078,1.036,1.382,0.992,0.992,0.982,0.965,0.874,0.852
134,0.860,0.835,1.009,1.066,1.222,0.992,0.992,0.891,0.997,0.873,0.852
135,0.871,0.851,1.153,1.013,0.895,0.992,0.992,0.873,0.928,0.902,0.852
136,0.874,0.809,1.080,1.057,1.057,0.992,0.992,0.993,1.032,0.850,0.852
137,0.900,0.862,1.199,1.167,0.971,0.992,0.992,1.054,0.862,0.848,0.852
138,0.866,0.818,1.159,1.065,0.865,0.992,0.992,0.880,1.033,0.899,0.852
139,0.836,0.779,1.091,1.055,0.969,0.992,0.992,0.844,0.896,0.838,0.852
140,0.861,0.675,1.029,1.141,1.283,0.992,0.992,1.094,0.937,0.852,0.852
141,0.833,0.828,1.096,1.000,1.099,0.992,0.992,0.952,0.821,0.813,0.852
142,0.900,0.814,1.037,1.149,1.108,0.992,0.992,0.828,1.169,0.859,0.852
143,0.872,0.822,1.061,0.954,0.924,0.992,0.992,0.949,0.979,0.847,0.852
144,0.911,0.821,0.939,0.994,1.027,0.992,0.992,0.866,1.118,0.858,0.852
145,0.881,0.838,1.017,1.162,1.052,0.992,0.992,1.179,0.896,0.885,0.852
146,0.850,0.742,1.063,1.032,1.110,0.992,0.992,0.842,1.168,0.852,0.852
147,0.858,0.803,1.016,0.992,1.223,0.992,0.992,0.939,0.910,0.927,0.852
148,0.867,0.823,0.958,1.067,0.778,0.992,0.992,0.916,0.868,0.870,0.852
149,0.922,0.668,1.054,1.047,0.996,0.992,0.992,1.044,0.952,0.941,0.852
150,0.860,0.820,1.047,1.182,1.039,0.992,0.992,1.029,1.018,0.860,0.852
151,0.841,0.892,1.029,0.964,1.145,0.992,0.992,0.926,1.132,0.835,0.852
152,0.908,0.849,1.000,0.903,1.422,0.992,0.992,0.961,1.010,0.980,0.852
153,0.872,0.833,1.147,1.402,0.930,0.992,0.992,0.922,0.944,0.828,0.852
154,0.871,0.842,1.176,0.912,0.929,0.992,0.992,0.923,1.003,0.862,0.852
155,0.861,0.822,1.119,1.108,1.334,0.992,0.992,0.842,1.166,0.848,0.852
156,0.920,0.842,1.007,1.045,1.171,0.992,0.992,1.173,1.110,0.836,0.852
157,0.882,0.818,0.925,1.124,1.196,0.992,0.992,1.064,1.271,0.854,0.852
158,0.865,0.837,1.227,1.083,1.097,0.992,0.992,1.407,0.879,0.831,0.852
159,0.893,0.804,0.926,1.123,1.010,0.992,0.992,1.178,0.992,0.818,0.852
160,0.898,0.809,1.086,1.313,1.026,0.992,0.992,0.915,0.900,0.909,0.852
161,0.828,0.837,0.978,1.162,0.964,0.992,0.992,1.058,0.849,0.857,0.852
162,0.846,0.850,1.015,0.949,1.332,0.992,0.992,0.939,0.918,0.836,0.852
163,0.860,0.832,1.094,1.156,0.922,0.992,0.992,0.899,0.983,0.853,0.852
164,0.865,0.837,1.145,1.006,1.117,0.992,0.992,0.821,1.317,0.840,0.852
165,0.905,0.817,1.134,0.994,1.028,0.992,0.992,0.902,0.914,0.832,0.852
166,0.869,0.813,1.188,1.082,1.146,0.992,0.992,0.900,1.126,0.886,0.852
167,0.860,0.819,0.932,0.999,0.957,0.992,0.992,0.976,1.035,0.847,0.852
168,0.889,0.780,1.006,1.283,0.887,0.992,0.992,0.925,1.112,0.847,0.852
169,0.961,0.825,1.021,1.037,1.177,0.992,0.992,0.877,0.916,0.827,0.852
170,0.870,0.838,0.977,1.182,1.050,0.992,0.992,0.838,0.992,0.875,0.852
171,0.895,0.824,1.062,1.010,1.022,0.992,0.992,0.884,0.991,1.083,0.852
172,0.879,0.775,1.023,0.940,0.998,0.992,0.992,0.915,1.154,0.844,0.852
173,0.872,0.835,1.131,1.229,0.939,0.992,0.992,0.878,0.878,0.816,0.852
174,0.882,0.841,1.049,1.173,0.960,0.992,0.992,0.954,0.987,0.875,0.852
175,0.872,0.828,1.186,1.146,0.929,0.992,0.992,0.982,0.861,0.845,0.852
176,0.871,0.793,1.130,1.035,0.954,0.992,0.992,1.045,1.029,0.865,0.852
177,0.911,0.852,1.159,1.152,0.890,0.992,0.992,0.903,0.985,0.855,0.852
178,0.866,0.862,1.121,1.103,1.390,0.992,0.992,0.965,0.992,0.845,0.852
179,0.878,0.822,0.997,0.919,1.191,0.992,0.992,0.964,1.034,0.906,0.852
180,0.856,0.868,1.229,0.937,1.308,0.992,0.992,0.868,1.240,0.878,0.852
181,0.839,0.802,1.023,1.261,0.990,0.992,0.992,0.936,1.049,0.841,0.852
182,0.891,0.939,1.052,1.387,1.032,0.992,0.992,0.914,0.960,0.891,0.852
183,0.846,0.833,1.091,1.102,0.962,0.992,0.992,0.995,0.866,0.862,0.852
184,0.908,0.825,0.967,0.896,1.015,0.992,0.992,0.920,1.178,0.813,0.852
185,0.857,0.856,1.085,1.270,1.090,0.992,0.992,1.347,1.151,0.840,0.852
186,0.890,0.843,0.934,1.052,1.119,0.992,0.992,0.846,0.999,0.847,0.852
187,0.883,0.818,0.965,1.126,0.969,0.992,0.992,0.819,0.951,0.856,0.852
188,0.849,0.827,1.082,1.050,1.146,0.992,0.992,0.844,0.921,0.875,0.852
189,0.862,0.883,0.954,1.075,1.094,0.992,0.992,0.958,0.937,0.844,0.852
190,0.875,0.820,0.964,1.369,1.104,0.992,0.992,1.046,1.053,0.847,0.852
191,0.885,0.821,1.026,0.934,1.224,0.992,0.992,0.891,0.996,0.856,0.852
192,0.886,0.828,1.210,1.027,1.055,0.992,0.992,0.908,1.276,0.846,0.852
193,0.863,0.819,0.910,1.122,0.964,0.992,0.992,0.758,1.085,0.866,0.852
194,0.850,0.809,0.981,1.012,0.992,0.992,0.992,0.856,1.005,0.886,0.852
195,0.875,0.769,1.091,1.081,1.272,0.992,0.992,0.854,1.056,0.825,0.852
196,0.858,0.844,1.003,0.953,1.002,0.992,0.992,0.949,1.002,0.908,0.852
197,0.848,0.835,1.029,1.017,0.943,0.992,0.992,0.829,0.855,0.825,0.852
198,0.852,0.812,0.978,1.087,1.042,0.992,0.992,0.933,0.978,0.846,0.852
199,0.871,0.801,1.066,0.998,0.992,0.992,0.992,0.979,1.354,0.852,0.852
