,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
112,0.840,0.851,1.093,1.215,1.165,1.076,1.076,0.984,0.881,0.862,0.836
113,0.890,0.897,1.169,0.993,0.852,1.076,1.076,1.009,0.908,0.851,0.836
114,0.872,0.777,1.165,1.038,0.770,1.076,1.076,1.420,1.021,0.877,0.836
115,0.844,0.834,0.983,1.011,1.058,1.076,1.076,0.806,1.478,0.902,0.836
116,0.843,0.844,1.075,1.080,0.850,1.076,1.076,1.160,0.816,0.861,0.836
117,0.834,0.869,1.044,1.102,1.122,1.076,1.076,0.968,1.253,0.858,0.836
118,0.853,0.842,1.018,1.132,0.988,1.076,1.076,1.407,0.910,0.867,0.836
119,0.874,0.873,1.004,1.016,1.006,1.076,1.076,0.980,0.779,0.852,0.836
120,0.870,0.860,1.051,0.992,0.878,1.076,1.076,1.582,0.963,0.886,0.836
121,0.886,0.869,1.218,1.034,1.040,1.076,1.076,0.929,0.832,0.883,0.836
122,0.860,0.848,1.177,0.961,0.961,1.076,1.076,0.995,1.119,0.860,0.836
123,0.863,0.900,0.977,1.134,1.064,1.076,1.076,1.129,0.818,0.855,0.836
124,0.855,0.780,1.212,1.069,1.075,1.076,1.076,0.922,0.838,0.851,0.836
125,0.857,0.753,1.152,1.109,0.973,1.076,1.076,0.960,1.272,0.898,0.836
126,0.855,0.861,1.131,1.102,1.072,1.076,1.076,0.884,0.950,0.861,0.836
127,0.877,0.857,1.074,1.132,0.984,1.076,1.076,1.516,1.246,0.902,0.836
128,0.847,0.860,1.109,0.946,0.895,1.076,1.076,0.947,0.910,1.052,0.836
129,0.834,0.876,1.045,0.867,1.067,1.076,1.076,0.999,0.816,0.872,0.836
130,0.917,0.858,1.178,0.965,0.868,1.076,1.076,0.868,1.102,0.862,0.836
131,0.891,0.834,1.120,1.090,1.171,1.076,1.076,0.979,1.154,0.854,0.836
132,0.875,0.905,1.070,1.096,0.899,1.076,1.076,0.908,1.006,0.845,0.836
133,0.875,0.695,1.155,1.088,0.940,1.076,1.076,0.959,1.183,0.752,0.836
134,0.862,0.894,1.102,1.212,0.788,1.076,1.076,0.952,1.073,0.872,0.836
135,0.880,0.852,1.109,1.045,1.346,1.076,1.076,0.894,1.030,1.001,0.836
136,0.897,0.766,1.252,0.941,0.895,1.076,1.076,1.399,1.005,0.853,0.836
137,0.814,0.880,1.131,1.098,1.084,1.076,1.076,1.186,0.831,0.860,0.836
138,0.879,0.853,1.198,1.072,1.017,1.076,1.076,0.953,1.034,0.893,0.836
139,0.843,0.888,1.080,1.045,0.868,1.076,1.076,1.060,0.925,0.844,0.836
140,0.871,0.844,1.173,1.084,1.099,1.076,1.076,1.146,1.127,0.861,0.836
141,0.861,0.946,1.133,1.174,0.971,1.076,1.076,0.925,1.045,0.847,0.836
142,0.910,0.840,1.167,1.011,0.914,1.076,1.076,0.905,0.987,0.876,0.836
143,0.875,0.841,1.066,1.106,0.923,1.076,1.076,1.107,1.004,0.851,0.836
144,0.889,0.711,1.042,1.184,0.913,1.076,1.076,0.918,1.166,0.857,0.836
145,0.874,0.853,1.087,1.054,1.072,1.076,1.076,1.178,0.904,0.896,0.836
146,0.770,0.859,1.036,1.122,0.921,1.076,1.076,1.445,1.208,0.860,0.836
147,0.862,0.834,1.192,1.037,1.021,1.076,1.076,1.420,1.260,0.935,0.836
148,0.882,0.861,1.182,0.986,0.935,1.076,1.076,1.209,0.890,0.854,0.836
149,0.924,0.861,1.208,0.962,0.863,1.076,1.076,0.932,1.057,0.909,0.836
150,0.863,0.850,1.202,1.032,1.061,1.076,1.076,1.356,1.095,0.865,0.836
151,0.860,0.854,1.054,1.031,0.945,1.076,1.076,0.986,1.146,0.862,0.836
152,0.905,0.768,1.123,1.008,0.959,1.076,1.076,1.159,0.727,0.966,0.836
153,0.892,0.860,1.110,0.951,1.007,1.076,1.076,0.950,0.865,0.848,0.836
154,0.863,0.876,1.212,0.919,0.963,1.076,1.076,1.165,1.342,0.878,0.836
155,0.866,0.844,0.997,1.084,0.900,1.076,1.076,0.905,0.900,0.856,0.836
156,0.940,0.838,1.135,0.846,1.049,1.076,1.076,1.557,1.508,0.835,0.836
157,0.875,0.839,1.061,1.267,0.845,1.076,1.076,1.152,0.952,0.857,0.836
158,0.878,0.854,1.253,1.084,0.972,1.076,1.076,1.099,1.008,0.847,0.836
159,0.886,0.835,1.039,0.928,1.054,1.076,1.076,0.921,1.010,0.833,0.836
160,0.908,0.745,0.967,1.181,0.967,1.076,1.076,0.909,0.909,0.915,0.836
161,0.834,0.870,1.028,1.153,1.020,1.076,1.076,0.999,0.931,0.866,0.836
162,0.866,0.872,1.101,1.034,1.036,1.076,1.076,1.667,0.878,0.842,0.836
163,0.863,0.859,1.122,1.024,0.851,1.076,1.076,1.065,0.940,0.866,0.836
164,0.872,0.864,1.109,1.009,1.008,1.076,1.076,0.868,1.288,0.842,0.836
165,0.906,0.851,1.078,1.073,1.021,1.076,1.076,1.325,0.861,0.857,0.836
166,0.878,0.821,1.222,1.030,1.005,1.076,1.076,0.908,1.078,0.874,0.836
167,0.857,0.856,1.047,1.066,0.849,1.076,1.076,1.149,1.125,0.849,0.836
168,0.883,0.865,1.114,1.081,0.918,1.076,1.076,1.039,0.870,0.896,0.836
169,0.939,0.869,1.100,1.036,1.049,1.076,1.076,0.911,0.887,0.845,0.836
170,0.867,0.862,1.114,1.149,0.821,1.076,1.076,0.940,0.945,0.887,0.836
171,0.891,0.858,1.061,0.973,0.904,1.076,1.076,0.949,1.198,0.994,0.836
172,0.901,0.820,1.115,0.933,1.016,1.076,1.076,1.118,1.161,0.821,0.836
173,0.866,0.770,1.101,1.044,1.055,1.076,1.076,0.932,0.958,0.830,0.836
174,0.872,0.844,1.091,0.963,0.883,1.076,1.076,1.443,0.940,0.899,0.836
175,0.892,0.763,1.231,1.114,1.128,1.076,1.076,0.944,0.909,0.864,0.836
176,0.816,0.859,1.071,1.111,0.899,1.076,1.076,1.169,1.096,0.870,0.836
177,0.907,0.880,1.082,0.946,0.955,1.076,1.076,0.870,0.843,0.866,0.836
178,0.747,0.894,1.116,1.081,0.939,1.076,1.076,1.314,1.281,0.856,0.836
179,0.779,0.770,1.024,0.960,1.010,1.076,1.076,1.024,0.931,0.888,0.836
180,0.849,0.860,1.130,1.041,0.968,1.076,1.076,1.370,1.043,0.872,0.836
181,0.853,0.845,1.125,1.092,0.996,1.076,1.076,0.869,1.513,0.856,0.836
182,0.894,0.941,1.071,1.211,1.023,1.076,1.076,1.120,0.989,0.888,0.836
183,0.803,0.832,1.137,1.021,1.024,1.076,1.076,1.014,0.916,0.857,0.836
184,0.908,0.856,1.010,1.018,1.027,1.076,1.076,0.930,1.113,0.834,0.836
185,0.868,0.880,1.172,1.028,1.124,1.076,1.076,1.583,0.844,0.843,0.836
186,0.876,0.854,1.089,1.053,0.929,1.076,1.076,1.393,1.205,0.836,0.836
187,0.879,0.854,1.199,1.032,0.918,1.076,1.076,0.877,1.008,0.857,0.836
188,0.779,0.850,1.170,1.183,0.854,1.076,1.076,0.900,1.014,0.858,0.836
189,0.878,0.904,1.069,1.122,1.013,1.076,1.076,0.955,1.053,0.855,0.836
190,0.879,0.872,1.004,0.984,1.086,1.076,1.076,1.237,0.827,0.844,0.836
191,0.753,0.843,1.126,0.939,1.038,1.076,1.076,1.452,1.381,0.850,0.836
192,0.886,0.737,1.301,1.079,0.942,1.076,1.076,0.938,1.058,0.854,0.836
193,0.886,0.854,1.029,1.128,1.018,1.076,1.076,1.144,1.076,0.888,0.836
194,0.856,0.845,1.047,1.115,0.954,1.076,1.076,1.007,1.460,0.897,0.836
195,0.865,0.859,1.134,0.978,0.974,1.076,1.076,0.903,0.993,0.856,0.836
196,0.879,0.803,1.056,1.112,1.035,1.076,1.076,0.994,1.008,0.914,0.836
197,0.859,0.803,1.145,0.923,1.101,1.076,1.076,0.888,1.003,0.829,0.836
198,0.859,0.842,0.994,0.890,1.011,1.076,1.076,1.050,1.217,0.878,0.836
199,0.862,0.852,1.184,1.124,1.076,1.076,1.076,1.060,0.930,0.836,0.836
