,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.000,-0.258,-0.133,0.191,0.281,-0.135,0.027,-0.094,0.043,-0.064,0.233,0.270,0.173,-0.057,0.013,0.483,0.033,0.286,-0.006,0.171,0.064,0.119,0.207,-0.152,-0.015,0.031,-0.061,-0.005,-0.075,0.014,-0.033,0.069,0.096,0.113,-0.173,-0.067,0.164,-0.073,-0.106,-0.084,-0.005,-0.037,-0.115,0.019,-0.065,-0.064,0.040,-0.032,-0.044,-0.041
1,-0.258,1.000,0.093,0.020,0.096,0.068,-0.021,0.082,0.027,0.114,-0.137,-0.102,-0.119,0.045,-0.036,-0.011,0.161,-0.083,-0.025,-0.069,0.123,-0.075,0.088,0.092,-0.017,0.062,0.056,0.031,0.078,0.005,0.100,-0.062,-0.012,-0.112,0.164,0.116,-0.034,0.017,0.074,0.104,0.029,0.042,0.054,0.045,0.075,0.015,-0.023,0.027,0.039,-0.011
2,-0.133,0.093,1.000,-0.084,0.025,0.128,-0.179,0.172,0.304,-0.174,-0.200,-0.290,-0.141,0.152,-0.155,-0.026,0.073,-0.126,-0.082,-0.016,-0.037,0.044,-0.070,-0.039,0.080,-0.098,-0.015,0.018,0.105,0.250,-0.047,0.011,0.001,0.045,0.064,0.086,0.067,-0.071,0.004,-0.140,-0.128,-0.067,0.025,-0.124,0.009,0.008,-0.035,-0.028,0.049,-0.038
3,0.191,0.020,-0.084,1.000,0.240,0.008,-0.019,0.062,-0.091,0.007,0.129,0.102,0.089,-0.001,-0.015,0.153,0.046,0.111,0.066,0.184,0.134,0.055,0.148,-0.002,-0.000,0.073,-0.036,0.056,-0.027,0.065,0.020,0.088,0.105,0.060,-0.006,0.050,0.031,-0.045,0.009,0.016,0.013,-0.021,0.043,0.088,-0.032,-0.092,-0.045,0.009,-0.043,-0.000
4,0.281,0.096,0.025,0.240,1.000,-0.092,0.027,-0.041,-0.012,-0.023,0.163,0.074,0.088,-0.067,0.010,0.284,0.006,0.109,0.059,0.205,0.043,0.017,0.175,-0.098,-0.049,-0.011,-0.028,0.013,-0.027,0.090,0.005,0.081,0.092,0.074,-0.091,-0.001,0.134,-0.036,-0.040,-0.039,0.011,-0.075,-0.082,0.072,-0.033,-0.066,-0.092,-0.030,-0.014,-0.037
5,-0.135,0.068,0.128,0.008,-0.092,1.000,0.127,0.148,0.120,-0.069,-0.042,-0.157,-0.072,0.187,0.090,-0.066,0.028,-0.014,0.047,-0.027,0.017,0.010,-0.004,0.157,0.151,0.015,0.115,-0.032,0.225,0.129,-0.086,0.027,0.019,0.050,0.085,0.139,-0.072,-0.005,0.106,0.012,-0.018,-0.046,0.145,-0.056,-0.008,-0.040,-0.154,0.028,0.009,0.007
6,0.027,-0.021,-0.179,-0.019,0.027,0.127,1.000,0.065,0.068,0.114,0.152,0.108,0.254,0.032,0.244,0.086,0.073,0.172,0.157,0.102,0.072,0.016,0.097,0.116,-0.010,0.171,0.140,0.128,0.224,-0.102,-0.063,-0.007,-0.017,0.019,0.019,-0.131,0.056,-0.016,0.025,0.029,0.021,-0.037,0.035,-0.008,-0.020,-0.053,-0.032,-0.020,-0.014,-0.011
7,-0.094,0.082,0.172,0.062,-0.041,0.148,0.065,1.000,0.100,-0.021,-0.021,-0.155,-0.082,0.142,-0.132,-0.071,0.106,-0.025,0.058,0.008,0.011,0.042,-0.011,0.188,-0.069,0.036,0.042,0.145,0.078,0.073,-0.021,0.059,0.017,0.042,0.098,0.113,0.004,-0.035,0.083,-0.036,-0.064,-0.030,0.147,-0.039,-0.028,-0.024,-0.071,0.007,0.030,-0.011
8,0.043,0.027,0.304,-0.091,-0.012,0.120,0.068,0.100,1.000,-0.197,-0.016,-0.171,-0.101,-0.014,-0.009,0.166,0.240,-0.019,-0.072,0.056,-0.062,0.014,-0.006,0.041,-0.108,0.030,0.090,-0.007,0.060,0.072,-0.104,-0.023,-0.003,0.027,0.008,0.002,0.069,-0.083,-0.079,-0.005,-0.088,-0.037,0.009,-0.127,0.004,0.000,-0.070,-0.016,0.059,-0.030
9,-0.064,0.114,-0.174,0.007,-0.023,-0.069,0.114,-0.021,-0.197,1.000,0.059,0.095,-0.042,-0.047,0.167,-0.031,0.088,-0.029,0.004,-0.088,0.037,-0.079,0.009,0.038,-0.069,0.204,0.070,0.059,0.172,-0.198,0.186,-0.085,-0.074,-0.120,0.040,-0.125,0.029,0.049,0.051,0.076,0.039,0.053,-0.044,0.077,0.043,0.013,0.003,-0.027,-0.033,-0.033
10,0.233,-0.137,-0.200,0.129,0.163,-0.042,0.152,-0.021,-0.016,0.059,1.000,0.193,0.237,-0.070,0.216,0.071,-0.013,0.198,0.235,0.185,0.039,0.021,0.094,-0.044,-0.092,0.093,0.004,0.121,-0.024,0.038,0.025,0.068,0.081,0.084,-0.110,-0.033,0.013,-0.051,-0.080,0.041,-0.059,-0.030,-0.007,0.048,-0.102,-0.100,-0.063,-0.026,-0.052,-0.030
11,0.270,-0.102,-0.290,0.102,0.074,-0.157,0.108,-0.155,-0.171,0.095,0.193,1.000,0.185,-0.032,0.195,0.099,-0.036,0.160,0.208,0.110,0.049,0.215,0.086,-0.159,0.116,0.197,-0.193,0.076,0.013,-0.102,0.033,0.137,0.165,0.099,-0.153,-0.057,0.271,0.048,-0.090,-0.009,-0.011,0.015,-0.055,0.029,-0.078,-0.090,0.117,-0.030,-0.086,-0.024
12,0.173,-0.119,-0.141,0.089,0.088,-0.072,0.254,-0.082,-0.101,-0.042,0.237,0.185,1.000,0.037,0.184,0.051,-0.092,0.308,0.206,0.328,0.202,0.055,0.217,0.010,0.002,0.029,0.026,0.070,-0.033,0.028,0.038,0.072,0.058,0.100,0.042,-0.088,0.039,-0.005,0.081,-0.013,0.041,-0.078,0.040,0.075,-0.064,-0.080,0.048,-0.016,-0.047,-0.016
13,-0.057,0.045,0.152,-0.001,-0.067,0.187,0.032,0.142,-0.014,-0.047,-0.070,-0.032,0.037,1.000,-0.072,0.001,0.129,0.062,0.008,0.005,0.027,-0.022,0.058,0.196,0.307,0.148,0.057,0.197,0.238,0.046,-0.104,-0.083,-0.073,-0.048,0.074,0.119,-0.000,-0.035,0.098,0.074,0.023,0.020,0.156,-0.044,0.003,0.017,0.042,0.001,0.032,0.002
14,0.013,-0.036,-0.155,-0.015,0.010,0.090,0.244,-0.132,-0.009,0.167,0.216,0.195,0.184,-0.072,1.000,0.022,-0.044,0.084,0.187,0.096,0.015,0.045,0.028,-0.051,0.033,0.132,0.023,-0.012,0.157,0.043,0.044,0.050,0.013,0.064,-0.033,-0.112,0.046,0.016,0.024,-0.002,-0.041,-0.024,-0.000,0.023,-0.039,-0.067,-0.030,-0.031,-0.055,-0.024
15,0.483,-0.011,-0.026,0.153,0.284,-0.066,0.086,-0.071,0.166,-0.031,0.071,0.099,0.051,0.001,0.022,1.000,0.157,0.233,-0.025,0.056,0.045,0.024,0.200,-0.055,0.030,0.050,0.037,-0.003,0.060,-0.093,-0.024,-0.019,-0.031,-0.013,-0.052,-0.017,0.104,-0.058,-0.112,0.078,0.001,0.036,-0.107,-0.038,0.032,-0.037,0.030,-0.035,0.009,-0.051
