,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.14,1.27,2.42,3.73,1.42,1.16,2.84,1.22
DCC_joint,,1.14,,0.64,3.09,3.98,1.66,1.53,3.38,0.14
DCC_bivariate_loop,,1.27,0.64,,3.00,4.04,1.79,1.69,3.33,0.56
SW_cross_validated,,2.42,3.09,3.00,,2.57,0.38,0.36,0.70,3.13
SW_15,,3.73,3.98,4.04,2.57,,1.68,2.56,2.09,4.00
SW_30,,1.42,1.66,1.79,0.38,1.68,,0.57,0.03,1.68
SW_60,,1.16,1.53,1.69,0.36,2.56,0.57,,0.89,1.56
SW_120,,2.84,3.38,3.33,0.70,2.09,0.03,0.89,,3.41
sFC,,1.22,0.14,0.56,3.13,4.00,1.68,1.56,3.41,
