,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6627e-11,4.0858e-03,2.8854e-01,1.9320e-07,1.6210e-03,4.9956e-01,2.7912e-01,6.9543e-18
DCC_joint,,1.6627e-11,,8.3412e-12,4.1897e-13,5.8166e-08,1.5594e-11,1.9653e-13,3.8799e-13,8.5969e-14
DCC_bivariate_loop,,4.0858e-03,8.3412e-12,,4.8584e-03,2.3340e-06,5.5572e-01,1.0499e-03,4.8546e-03,3.3584e-21
SW_cross_validated,,2.8854e-01,4.1897e-13,4.8584e-03,,9.8912e-09,1.2888e-03,5.3935e-01,9.7902e-01,3.0633e-22
SW_15,,1.9320e-07,5.8166e-08,2.3340e-06,9.8912e-09,,7.5628e-06,3.0441e-09,9.2113e-09,1.5057e-18
SW_30,,1.6210e-03,1.5594e-11,5.5572e-01,1.2888e-03,7.5628e-06,,2.7183e-04,1.2744e-03,5.4240e-21
SW_60,,4.9956e-01,1.9653e-13,1.0499e-03,5.3935e-01,3.0441e-09,2.7183e-04,,5.1833e-01,8.9702e-23
SW_120,,2.7912e-01,3.8799e-13,4.8546e-03,9.7902e-01,9.2113e-09,1.2744e-03,5.1833e-01,,2.2796e-22
sFC,,6.9543e-18,8.5969e-14,3.3584e-21,3.0633e-22,1.5057e-18,5.4240e-21,8.9702e-23,2.2796e-22,
