,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,14.77,3.29,1.09,8.13,3.70,0.69,1.12,34.44
DCC_joint,,14.77,,-15.39,-18.36,-8.83,-14.83,-19.19,-18.44,20.13
DCC_bivariate_loop,,3.29,-15.39,,-3.21,6.79,0.60,-3.90,-3.21,52.86
SW_cross_validated,,1.09,-18.36,-3.21,,9.93,3.81,-0.63,0.03,60.42
SW_15,,8.13,-8.83,6.79,9.93,,-6.20,-10.72,-9.98,37.54
SW_30,,3.70,-14.83,0.60,3.81,-6.20,,-4.51,-3.81,51.46
SW_60,,0.69,-19.19,-3.90,-0.63,-10.72,-4.51,,0.66,64.71
SW_120,,1.12,-18.44,-3.21,0.03,-9.98,-3.81,0.66,,61.42
sFC,,34.44,20.13,52.86,60.42,37.54,51.46,64.71,61.42,
