,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.84,0.57,4.77,7.32,4.83,3.50,3.41,1.59
DCC_joint,,0.84,,0.23,7.61,8.90,6.12,4.71,4.76,0.92
DCC_bivariate_loop,,0.57,0.23,,6.01,8.12,5.53,4.18,4.15,1.00
SW_cross_validated,,4.77,7.61,6.01,,4.73,1.83,0.11,0.28,10.95
SW_15,,7.32,8.90,8.12,4.73,,2.23,3.66,4.14,10.05
SW_30,,4.83,6.12,5.53,1.83,2.23,,1.36,1.72,7.07
SW_60,,3.50,4.71,4.18,0.11,3.66,1.36,,0.30,5.65
SW_120,,3.41,4.76,4.15,0.28,4.14,1.72,0.30,,5.86
sFC,,1.59,0.92,1.00,10.95,10.05,7.07,5.65,5.86,
