,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.51,3.56,1.44,2.71,4.95,4.37,0.44,0.83
DCC_joint,,0.51,,7.42,1.78,5.37,11.78,12.29,0.20,0.93
DCC_bivariate_loop,,3.56,7.42,,7.60,1.04,1.96,0.85,7.74,9.10
SW_cross_validated,,1.44,1.78,7.60,,5.94,10.66,10.46,2.03,1.47
SW_15,,2.71,5.37,1.04,5.94,,2.92,2.01,5.51,6.47
SW_30,,4.95,11.78,1.96,10.66,2.92,,1.67,12.77,15.65
SW_60,,4.37,12.29,0.85,10.46,2.01,1.67,,13.96,19.17
SW_120,,0.44,0.20,7.74,2.03,5.51,12.77,13.96,,1.49
sFC,,0.83,0.93,9.10,1.47,6.47,15.65,19.17,1.49,
