,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,5.7151e-03,1.0226e-04,1.2294e-07,8.6390e-04,9.9981e-03,1.2452e-05,6.7419e-01
DCC_bivariate_loop,,,5.7151e-03,,1.5259e-05,3.8842e-08,9.4395e-05,6.3641e-04,2.3453e-06,7.1842e-03
SW_cross_validated,,,1.0226e-04,1.5259e-05,,4.0777e-06,4.2567e-02,4.9184e-01,5.4023e-02,4.5945e-05
SW_15,,,1.2294e-07,3.8842e-08,4.0777e-06,,3.7025e-03,1.0461e-04,6.2120e-05,1.0400e-07
SW_30,,,8.6390e-04,9.4395e-05,4.2567e-02,3.7025e-03,,2.0408e-01,3.2391e-01,7.1242e-04
SW_60,,,9.9981e-03,6.3641e-04,4.9184e-01,1.0461e-04,2.0408e-01,,5.4819e-01,7.9472e-03
SW_120,,,1.2452e-05,2.3453e-06,5.4023e-02,6.2120e-05,3.2391e-01,5.4819e-01,,7.5437e-06
sFC,,,6.7419e-01,7.1842e-03,4.5945e-05,1.0400e-07,7.1242e-04,7.9472e-03,7.5437e-06,
