,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.27,5.60,8.75,5.13,4.01,3.77,0.78
DCC_bivariate_loop,,,0.27,,5.53,8.72,5.02,3.88,3.63,1.21
SW_cross_validated,,,5.60,5.53,,5.24,1.87,0.30,0.20,10.74
SW_15,,,8.75,8.72,5.24,,1.97,3.60,4.19,11.50
SW_30,,,5.13,5.02,1.87,1.97,,1.29,1.70,6.37
SW_60,,,4.01,3.88,0.30,3.60,1.29,,0.39,5.31
SW_120,,,3.77,3.63,0.20,4.19,1.70,0.39,,5.17
sFC,,,0.78,1.21,10.74,11.50,6.37,5.31,5.17,
