,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.87,3.90,4.67,6.96,7.97,0.20,0.07
DCC_bivariate_loop,,,7.87,,10.93,0.36,1.82,1.67,4.76,8.01
SW_cross_validated,,,3.90,10.93,,6.30,8.62,10.13,1.84,4.30
SW_15,,,4.67,0.36,6.30,,1.79,1.63,3.51,4.69
SW_30,,,6.96,1.82,8.62,1.79,,0.35,5.34,7.00
SW_60,,,7.97,1.67,10.13,1.63,0.35,,5.61,8.04
SW_120,,,0.20,4.76,1.84,3.51,5.34,5.61,,0.17
sFC,,,0.07,8.01,4.30,4.69,7.00,8.04,0.17,
