,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.60,12.53,19.57,11.48,8.98,8.43,-1.75
DCC_bivariate_loop,,,0.60,,12.36,19.50,11.23,8.68,8.11,-2.71
SW_cross_validated,,,12.53,12.36,,11.71,4.17,0.67,-0.45,-24.02
SW_15,,,19.57,19.50,11.71,,-4.40,-8.05,-9.37,-25.71
SW_30,,,11.48,11.23,4.17,-4.40,,-2.88,-3.79,-14.25
SW_60,,,8.98,8.68,0.67,-8.05,-2.88,,-0.88,-11.87
SW_120,,,8.43,8.11,-0.45,-9.37,-3.79,-0.88,,-11.57
sFC,,,-1.75,-2.71,-24.02,-25.71,-14.25,-11.87,-11.57,
