,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,23.85,27.85,13.72,15.32,21.81,24.74,0.52
DCC_bivariate_loop,,,23.85,,1.39,3.56,1.10,0.71,0.84,23.88
SW_cross_validated,,,27.85,1.39,,2.67,0.09,2.05,2.31,27.88
SW_15,,,13.72,3.56,2.67,,2.03,4.00,4.26,13.76
SW_30,,,15.32,1.10,0.09,2.03,,1.64,1.77,15.35
SW_60,,,21.81,0.71,2.05,4.00,1.64,,0.07,21.84
SW_120,,,24.74,0.84,2.31,4.26,1.77,0.07,,24.78
sFC,,,0.52,23.88,27.88,13.76,15.35,21.84,24.78,
