,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.40,2.22,3.75,1.78,1.29,2.66,0.19
DCC_bivariate_loop,,,1.40,,2.62,4.06,2.23,1.84,3.03,1.36
SW_cross_validated,,,2.22,2.62,,2.91,0.98,0.31,0.92,2.38
SW_15,,,3.75,4.06,2.91,,1.49,2.21,2.32,3.80
SW_30,,,1.78,2.23,0.98,1.49,,0.59,0.45,1.82
SW_60,,,1.29,1.84,0.31,2.21,0.59,,0.27,1.33
SW_120,,,2.66,3.03,0.92,2.32,0.45,0.27,,2.77
sFC,,,0.19,1.36,2.38,3.80,1.82,1.33,2.77,
