,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0005,0.1484,0.0119,0.0000,0.0000,1.,1.
DCC_joint,nan,0.5657,-,0.0001,0.1525,0.0062,0.0000,0.0000,0.0853,0.0361
DCC_bivariate_loop,nan,5.8709,6.6098,-,1.,1.,1.,1.,0.0000,0.0000
SW_cross_validated,nan,3.2843,3.272,-1.5374,-,1.,0.1801,0.8371,0.0015,0.0012
SW_15,nan,4.4201,4.7177,-1.1203,0.5479,-,0.2599,1.,0.0000,0.0000
SW_30,nan,7.4074,8.2136,2.1267,3.1964,3.0288,-,1.,0.0000,0.0000
SW_60,nan,7.1013,8.2025,1.1615,2.48,2.2195,-1.1209,-,0.0000,0.0000
SW_120,nan,-1.9341,-3.5341,-9.7017,-5.3664,-7.3768,-10.9223,-11.5202,-,1.
sFC,nan,-1.8777,-3.92,-10.5253,-5.483,-7.7911,-11.5831,-12.6532,0.4355,-
