,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.57,3.46,2.60,3.03,1.19,1.99,12.52,18.53
DCC_joint,,9.57,,8.54,3.25,5.91,10.25,7.50,2.62,8.14
DCC_bivariate_loop,,3.46,8.54,,0.81,0.37,2.83,1.04,12.91,26.10
SW_cross_validated,,2.60,3.25,0.81,,0.53,2.04,1.30,4.67,6.92
SW_15,,3.03,5.91,0.37,0.53,,2.34,1.12,8.47,13.41
SW_30,,1.19,10.25,2.83,2.04,2.34,,1.12,14.28,24.66
SW_60,,1.99,7.50,1.04,1.30,1.12,1.12,,10.36,16.17
SW_120,,12.52,2.62,12.91,4.67,8.47,14.28,10.36,,5.96
sFC,,18.53,8.14,26.10,6.92,13.41,24.66,16.17,5.96,
