,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.13,0.73,6.47,11.08,7.35,6.06,3.99,1.31
DCC_joint,,1.13,,0.28,5.47,10.06,6.99,5.67,4.19,0.14
DCC_bivariate_loop,,0.73,0.28,,4.83,9.48,6.52,5.15,3.81,0.41
SW_cross_validated,,6.47,5.47,4.83,,7.16,3.54,1.32,0.31,5.67
SW_15,,11.08,10.06,9.48,7.16,,2.71,5.30,5.15,10.22
SW_30,,7.35,6.99,6.52,3.54,2.71,,2.18,2.46,7.14
SW_60,,6.06,5.67,5.15,1.32,5.30,2.18,,0.63,5.84
SW_120,,3.99,4.19,3.81,0.31,5.15,2.46,0.63,,4.32
sFC,,1.31,0.14,0.41,5.67,10.22,7.14,5.84,4.32,
