,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.1464e-02,1.2133e-01,2.3789e-11,2.3286e-15,2.7840e-12,6.9350e-11,5.0249e-08,9.2007e-03
DCC_joint,,2.1464e-02,,5.4558e-01,3.6905e-10,1.2467e-14,6.4210e-12,2.0700e-10,2.4387e-08,7.6167e-01
DCC_bivariate_loop,,1.2133e-01,5.4558e-01,,2.6830e-09,3.5159e-14,2.0641e-11,9.8148e-10,9.7237e-08,3.7251e-01
SW_cross_validated,,2.3789e-11,3.6905e-10,2.6830e-09,,4.3170e-12,2.8573e-07,8.6770e-03,5.0056e-01,2.0463e-10
SW_15,,2.3286e-15,1.2467e-14,3.5159e-14,4.3170e-12,,9.9601e-06,6.1676e-10,9.7459e-10,9.4717e-15
SW_30,,2.7840e-12,6.4210e-12,2.0641e-11,2.8573e-07,9.9601e-06,,1.2173e-04,3.2313e-05,4.5229e-12
SW_60,,6.9350e-11,2.0700e-10,9.8148e-10,8.6770e-03,6.1676e-10,1.2173e-04,,1.7405e-01,1.2836e-10
SW_120,,5.0249e-08,2.4387e-08,9.7237e-08,5.0056e-01,9.7459e-10,3.2313e-05,1.7405e-01,,1.5079e-08
sFC,,9.2007e-03,7.6167e-01,3.7251e-01,2.0463e-10,9.4717e-15,4.5229e-12,1.2836e-10,1.5079e-08,
