,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.25,2.63,1.47,1.98,3.31,3.18,0.86,0.84
DCC_joint,,0.25,,2.96,1.46,2.11,3.67,3.67,1.58,1.75
DCC_bivariate_loop,,2.63,2.96,,0.69,0.50,0.95,0.52,4.34,4.71
SW_cross_validated,,1.47,1.46,0.69,,0.25,1.43,1.11,2.40,2.45
SW_15,,1.98,2.11,0.50,0.25,,1.35,0.99,3.30,3.48
SW_30,,3.31,3.67,0.95,1.43,1.35,,0.50,4.88,5.18
SW_60,,3.18,3.67,0.52,1.11,0.99,0.50,,5.15,5.66
SW_120,,0.86,1.58,4.34,2.40,3.30,4.88,5.15,,0.19
sFC,,0.84,1.75,4.71,2.45,3.48,5.18,5.66,0.19,
