,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.08,0.34,1.35,5.64,3.85,2.66,2.01,0.25
DCC_joint,,0.08,,0.48,1.67,7.74,4.94,3.36,2.50,0.40
DCC_bivariate_loop,,0.34,0.48,,0.98,4.99,3.34,2.21,1.60,0.12
SW_cross_validated,,1.35,1.67,0.98,,3.74,2.21,1.13,0.57,1.18
SW_15,,5.64,7.74,4.99,3.74,,1.64,2.83,3.28,5.84
SW_30,,3.85,4.94,3.34,2.21,1.64,,1.16,1.68,3.85
SW_60,,2.66,3.36,2.21,1.13,2.83,1.16,,0.56,2.57
SW_120,,2.01,2.50,1.60,0.57,3.28,1.68,0.56,,1.87
sFC,,0.25,0.40,0.12,1.18,5.84,3.85,2.57,1.87,
