,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0001,1.,1.,1.,1.,1.,0.5495
DCC_joint,nan,7.1102,-,1.,0.0023,0.0000,0.0004,0.0027,0.0073,1.
DCC_bivariate_loop,nan,6.6054,-0.2352,-,0.0034,0.0000,0.0009,0.0040,0.0105,1.
SW_cross_validated,nan,-0.8237,-5.1743,-4.9905,-,1.,1.,1.,1.,0.4307
SW_15,nan,-1.5397,-8.3909,-7.9053,-0.3145,-,1.,1.,1.,0.0399
SW_30,nan,0.6801,-6.0646,-5.6295,1.2993,2.1644,-,1.,1.,1.
SW_60,nan,-0.8137,-5.092,-4.9142,-0.0004,0.3103,-1.2835,-,1.,0.4580
SW_120,nan,-0.4,-4.6448,-4.4745,0.3399,0.7153,-0.8738,0.3374,-,0.9961
sFC,nan,2.6807,-2.1341,-1.9669,2.795,3.8753,2.089,2.7662,2.3957,-
