,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.71,0.15,0.18,0.91,0.01,0.35,0.78,6.36
DCC_joint,,3.71,,6.49,4.65,6.31,7.82,6.30,7.22,6.09
DCC_bivariate_loop,,0.15,6.49,,0.42,1.43,0.28,0.77,1.47,12.74
SW_cross_validated,,0.18,4.65,0.42,,1.35,0.27,0.17,0.67,7.95
SW_15,,0.91,6.31,1.43,1.35,,2.03,2.05,2.88,15.17
SW_30,,0.01,7.82,0.28,0.27,2.03,,0.61,1.37,16.16
SW_60,,0.35,6.30,0.77,0.17,2.05,0.61,,0.61,11.12
SW_120,,0.78,7.22,1.47,0.67,2.88,1.37,0.61,,12.35
sFC,,6.36,6.09,12.74,7.95,15.17,16.16,11.12,12.35,
