,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.18,2.96,0.37,0.69,0.30,0.37,0.18,1.20
DCC_joint,,3.18,,0.11,2.31,3.75,2.71,2.28,2.08,0.95
DCC_bivariate_loop,,2.96,0.11,,2.23,3.54,2.52,2.20,2.00,0.88
SW_cross_validated,,0.37,2.31,2.23,,0.14,0.58,0.00,0.15,1.25
SW_15,,0.69,3.75,3.54,0.14,,0.97,0.14,0.32,1.73
SW_30,,0.30,2.71,2.52,0.58,0.97,,0.57,0.39,0.93
SW_60,,0.37,2.28,2.20,0.00,0.14,0.57,,0.15,1.24
SW_120,,0.18,2.08,2.00,0.15,0.32,0.39,0.15,,1.07
sFC,,1.20,0.95,0.88,1.25,1.73,0.93,1.24,1.07,
