,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.46,-1.15,2.33,4.11,3.15,2.88,2.74,-0.41
DCC_joint,,-1.46,,0.74,6.25,12.67,9.98,6.21,5.63,1.76
DCC_bivariate_loop,,-1.15,0.74,,5.75,11.86,9.25,5.81,5.26,1.22
SW_cross_validated,,2.33,6.25,5.75,,2.33,0.91,0.93,0.85,-3.98
SW_15,,4.11,12.67,11.86,2.33,,-1.89,-0.85,-0.79,-7.68
SW_30,,3.15,9.98,9.25,0.91,-1.89,,0.30,0.26,-5.93
SW_60,,2.88,6.21,5.81,0.93,-0.85,0.30,,-0.01,-4.40
SW_120,,2.74,5.63,5.26,0.85,-0.79,0.26,-0.01,,-4.05
sFC,,-0.41,1.76,1.22,-3.98,-7.68,-5.93,-4.40,-4.05,
