,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.7419e-03,3.3434e-03,6.2790e-01,2.0553e-02,3.5872e-01,9.7124e-01,5.5767e-01,8.2982e-03
DCC_joint,,2.7419e-03,,8.2047e-01,8.4841e-05,7.5077e-11,2.4908e-08,6.5848e-07,1.9067e-06,8.8024e-01
DCC_bivariate_loop,,3.3434e-03,8.2047e-01,,1.0545e-04,7.6204e-11,2.8442e-08,8.0625e-07,2.3511e-06,9.9314e-01
SW_cross_validated,,6.2790e-01,8.4841e-05,1.0545e-04,,2.6773e-02,6.6666e-01,4.4919e-01,9.5721e-01,6.8655e-04
SW_15,,2.0553e-02,7.5077e-11,7.6204e-11,2.6773e-02,,3.7372e-03,2.8259e-05,5.3167e-03,1.0563e-07
SW_30,,3.5872e-01,2.4908e-08,2.8442e-08,6.6666e-01,3.7372e-03,,5.8344e-02,6.2143e-01,1.0286e-05
SW_60,,9.7124e-01,6.5848e-07,8.0625e-07,4.4919e-01,2.8259e-05,5.8344e-02,,2.7972e-01,1.7398e-04
SW_120,,5.5767e-01,1.9067e-06,2.3511e-06,9.5721e-01,5.3167e-03,6.2143e-01,2.7972e-01,,9.3033e-05
sFC,,8.2982e-03,8.8024e-01,9.9314e-01,6.8655e-04,1.0563e-07,1.0286e-05,1.7398e-04,9.3033e-05,
