,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.09,1.64,0.25,3.65,1.43,0.03,0.25,7.48
SVWP,0.09,,1.79,0.35,3.86,1.57,0.13,0.15,7.90
DCC_joint,1.64,1.79,,1.38,2.38,0.20,1.92,2.20,7.28
SW_cross_validated,0.25,0.35,1.38,,3.44,1.18,0.26,0.53,7.35
SW_15,3.65,3.86,2.38,3.44,,2.50,4.37,4.59,4.55
SW_30,1.43,1.57,0.20,1.18,2.50,,1.66,1.93,7.12
SW_60,0.03,0.13,1.92,0.26,4.37,1.66,,0.33,9.82
SW_120,0.25,0.15,2.20,0.53,4.59,1.93,0.33,,9.81
sFC,7.48,7.90,7.28,7.35,4.55,7.12,9.82,9.81,
