,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.62,-6.26,-0.38,23.30,0.32,-7.35,7.22,-3.62
SVWP,0.62,,-7.25,-0.96,23.94,-0.30,-8.24,6.96,-4.67
DCC_joint,-6.26,-7.25,,5.33,31.24,6.82,-1.82,13.98,3.93
SW_cross_validated,-0.38,-0.96,5.33,,21.61,0.68,-6.47,7.01,-2.77
SW_15,23.30,23.94,31.24,21.61,,-23.79,-29.40,-16.16,-33.36
SW_30,0.32,-0.30,6.82,0.68,-23.79,,-7.86,7.13,-4.20
SW_60,-7.35,-8.24,-1.82,-6.47,-29.40,-7.86,,14.24,5.41
SW_120,7.22,6.96,13.98,7.01,-16.16,7.13,14.24,,-12.64
sFC,-3.62,-4.67,3.93,-2.77,-33.36,-4.20,5.41,-12.64,
