,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,0.15,1.59,4.45,2.74,1.92,1.38,0.04
SVWP,0.05,,0.08,1.67,4.61,2.87,2.02,1.47,0.02
DCC_joint,0.15,0.08,,2.16,6.70,4.10,2.81,1.99,0.13
SW_cross_validated,1.59,1.67,2.16,,2.96,1.03,0.16,0.34,1.91
SW_15,4.45,4.61,6.70,2.96,,2.70,3.59,3.78,5.77
SW_30,2.74,2.87,4.10,1.03,2.70,,1.09,1.58,3.52
SW_60,1.92,2.02,2.81,0.16,3.59,1.09,,0.57,2.42
SW_120,1.38,1.47,1.99,0.34,3.78,1.58,0.57,,1.71
sFC,0.04,0.02,0.13,1.91,5.77,3.52,2.42,1.71,
