,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.3510e-02,4.6492e-01,8.4497e-04,1.1188e-14,5.9525e-11,2.5389e-07,6.1502e-06,7.5464e-04
DCC_joint,,8.3510e-02,,7.3961e-05,3.5492e-03,2.7947e-19,4.6553e-15,1.1597e-09,2.7418e-07,3.9046e-04
DCC_bivariate_loop,,4.6492e-01,7.3961e-05,,2.5124e-05,5.3078e-21,1.9696e-17,8.9589e-13,9.6564e-11,2.6821e-09
SW_cross_validated,,8.4497e-04,3.5492e-03,2.5124e-05,,3.9808e-11,4.5505e-06,8.2701e-02,6.0586e-01,1.2004e-01
SW_15,,1.1188e-14,2.7947e-19,5.3078e-21,3.9808e-11,,3.4390e-14,1.2842e-16,9.9354e-17,9.9890e-20
SW_30,,5.9525e-11,4.6553e-15,1.9696e-17,4.5505e-06,3.4390e-14,,1.5242e-09,1.0991e-10,7.3618e-15
SW_60,,2.5389e-07,1.1597e-09,8.9589e-13,8.2701e-02,1.2842e-16,1.5242e-09,,1.5029e-02,8.6399e-08
SW_120,,6.1502e-06,2.7418e-07,9.6564e-11,6.0586e-01,9.9354e-17,1.0991e-10,1.5029e-02,,1.2566e-04
sFC,,7.5464e-04,3.9046e-04,2.6821e-09,1.2004e-01,9.9890e-20,7.3618e-15,8.6399e-08,1.2566e-04,
