,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.82,0.33,1.79,10.13,6.12,3.57,2.82,1.81
DCC_joint,,0.82,,2.28,1.50,18.45,10.65,5.09,3.55,1.94
DCC_bivariate_loop,,0.33,2.28,,2.51,23.04,14.52,7.85,5.94,4.83
SW_cross_validated,,1.79,1.50,2.51,,6.27,2.88,0.82,0.23,0.73
SW_15,,10.13,18.45,23.04,6.27,,9.49,13.06,13.25,19.55
SW_30,,6.12,10.65,14.52,2.88,9.49,,5.01,5.89,10.37
SW_60,,3.57,5.09,7.85,0.82,13.06,5.01,,1.20,3.85
SW_120,,2.82,3.55,5.94,0.23,13.25,5.89,1.20,,2.17
sFC,,1.81,1.94,4.83,0.73,19.55,10.37,3.85,2.17,
