,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.74,0.76,2.45,14.69,8.88,5.44,2.96,1.24
DCC_joint,,1.74,,1.31,3.79,23.70,15.09,9.23,4.84,0.31
DCC_bivariate_loop,,0.76,1.31,,3.15,21.20,13.07,7.80,3.99,0.71
SW_cross_validated,,2.45,3.79,3.15,,6.55,2.94,1.06,0.02,3.36
SW_15,,14.69,23.70,21.20,6.55,,8.14,10.36,8.48,17.46
SW_30,,8.88,15.09,13.07,2.94,8.14,,3.47,3.82,11.13
SW_60,,5.44,9.23,7.80,1.06,10.36,3.47,,1.36,7.19
SW_120,,2.96,4.84,3.99,0.02,8.48,3.82,1.36,,4.13
sFC,,1.24,0.31,0.71,3.36,17.46,11.13,7.19,4.13,
