,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.07,1.18,2.22,13.21,8.22,5.59,4.09,0.32
DCC_joint,,2.07,,1.04,3.97,25.20,17.43,13.19,10.51,1.68
DCC_bivariate_loop,,1.18,1.04,,3.28,19.17,12.72,9.28,7.22,0.81
SW_cross_validated,,2.22,3.97,3.28,,6.68,3.15,1.31,0.28,2.48
SW_15,,13.21,25.20,19.17,6.68,,8.14,12.60,14.82,13.81
SW_30,,8.22,17.43,12.72,3.15,8.14,,4.46,6.85,8.76
SW_60,,5.59,13.19,9.28,1.31,12.60,4.46,,2.49,6.10
SW_120,,4.09,10.51,7.22,0.28,14.82,6.85,2.49,,4.57
sFC,,0.32,1.68,0.81,2.48,13.81,8.76,6.10,4.57,
