,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.061,0.064,0.054,0.055,0.046,,,0.051,0.054,0.051,,0.055
SVWP,0.057,0.056,0.051,0.052,0.045,,,0.049,0.050,0.046,,0.051
DCC_joint,0.027,0.025,0.025,0.022,0.022,,,0.023,0.022,0.024,,0.024
SW_cross_validated,0.045,0.041,0.043,0.040,0.033,,,0.036,0.040,0.038,,0.040
SW_15,0.017,0.018,0.019,0.019,0.018,,,0.018,0.019,0.016,,0.018
SW_30,0.021,0.021,0.021,0.022,0.022,,,0.021,0.023,0.020,,0.021
SW_60,0.025,0.023,0.024,0.024,0.023,,,0.024,0.025,0.022,,0.024
SW_120,0.031,0.028,0.032,0.027,0.025,,,0.023,0.031,0.024,,0.028
sFC,0.032,0.029,0.009,0.009,0.007,,,0.013,0.008,0.019,,0.016
