,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.063,0.120,0.158,0.183,0.206,,,0.216,0.186,0.147,,0.160
SVWP,0.060,0.115,0.155,0.180,0.223,,,0.218,0.182,0.145,,0.160
DCC_joint,0.055,0.198,0.205,0.223,0.242,,,0.197,0.246,0.154,,0.190
SW_cross_validated,0.155,0.154,0.175,0.198,0.218,,,0.215,0.196,0.179,,0.186
SW_15,0.277,0.300,0.298,0.297,0.297,,,0.285,0.317,0.280,,0.294
SW_30,0.199,0.229,0.222,0.220,0.213,,,0.217,0.240,0.214,,0.219
SW_60,0.162,0.174,0.166,0.168,0.183,,,0.191,0.187,0.184,,0.177
SW_120,0.138,0.136,0.154,0.215,0.330,,,0.238,0.177,0.167,,0.194
sFC,0.061,0.055,0.363,0.363,0.361,,,0.207,0.416,0.119,,0.243
