,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.044,0.038,0.034,0.032,0.036,,,0.022,0.030,0.030,,0.033
SVWP,0.043,0.036,0.034,0.032,0.049,,,0.020,0.028,0.027,,0.034
DCC_joint,0.027,0.024,0.024,0.019,0.019,,,0.020,0.022,0.022,,0.022
SW_cross_validated,0.037,0.038,0.034,0.028,0.032,,,0.026,0.029,0.028,,0.031
SW_15,0.019,0.019,0.019,0.018,0.019,,,0.020,0.020,0.018,,0.019
SW_30,0.022,0.021,0.020,0.022,0.022,,,0.021,0.023,0.021,,0.021
SW_60,0.026,0.023,0.026,0.025,0.028,,,0.025,0.022,0.025,,0.025
SW_120,0.031,0.029,0.032,0.025,0.018,,,0.021,0.023,0.024,,0.025
sFC,0.032,0.029,0.009,0.009,0.007,,,0.013,0.008,0.018,,0.016
