,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.064,0.058,0.054,0.057,0.056,,,0.039,0.049,0.046,,0.053
SVWP,0.063,0.055,0.053,0.056,0.069,,,0.037,0.047,0.042,,0.053
DCC_joint,0.029,0.024,0.023,0.021,0.022,,,0.015,0.021,0.012,,0.021
SW_cross_validated,0.055,0.050,0.054,0.047,0.047,,,0.040,0.042,0.040,,0.047
SW_15,0.020,0.020,0.022,0.020,0.024,,,0.019,0.023,0.020,,0.021
SW_30,0.027,0.030,0.025,0.024,0.026,,,0.022,0.026,0.025,,0.026
SW_60,0.035,0.033,0.035,0.032,0.036,,,0.030,0.028,0.032,,0.033
SW_120,0.046,0.043,0.050,0.039,0.027,,,0.027,0.034,0.031,,0.037
sFC,0.046,0.042,0.012,0.013,0.010,,,0.019,0.012,0.026,,0.022
