,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.064,0.122,0.166,0.195,0.220,,,0.224,0.192,0.149,,0.166
SVWP,0.061,0.117,0.163,0.195,0.236,,,0.224,0.189,0.147,,0.166
DCC_joint,0.042,0.061,0.134,0.161,0.188,,,0.159,0.164,0.108,,0.127
SW_cross_validated,0.145,0.162,0.167,0.191,0.215,,,0.209,0.205,0.176,,0.184
SW_15,0.152,0.182,0.178,0.173,0.177,,,0.165,0.185,0.167,,0.172
SW_30,0.134,0.153,0.149,0.148,0.150,,,0.153,0.160,0.151,,0.150
SW_60,0.129,0.142,0.137,0.144,0.175,,,0.169,0.163,0.156,,0.152
SW_120,0.122,0.137,0.141,0.210,0.328,,,0.223,0.182,0.161,,0.188
sFC,0.061,0.055,0.363,0.363,0.361,,,0.207,0.416,0.119,,0.243
