,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.74,14.04,25.34,129.96,84.23,54.60,29.49,7.84
DCC_joint,,7.74,,6.32,18.26,136.63,84.75,51.21,24.06,0.07
DCC_bivariate_loop,,14.04,6.32,,12.69,148.37,88.69,50.25,20.16,-6.27
SW_cross_validated,,25.34,18.26,12.69,,169.76,94.40,46.31,12.58,-18.28
SW_15,,129.96,136.63,148.37,169.76,,-77.77,-126.13,-84.90,-137.43
SW_30,,84.23,84.75,88.69,94.40,-77.77,,-48.92,-42.18,-85.20
SW_60,,54.60,51.21,50.25,46.31,-126.13,-48.92,,-14.54,-51.45
SW_120,,29.49,24.06,20.16,12.58,-84.90,-42.18,-14.54,,-24.07
sFC,,7.84,0.07,-6.27,-18.28,-137.43,-85.20,-51.45,-24.07,
