,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-11.95,-1.55,151.50,74.38,30.45,12.49,3.69
DCC_bivariate_loop,,,-11.95,,11.09,118.29,66.84,35.04,20.31,15.00
SW_cross_validated,,,-1.55,11.09,,161.96,79.29,32.68,13.90,5.52
SW_15,,,151.50,118.29,161.96,,-70.38,-90.79,-91.62,-159.61
SW_30,,,74.38,66.84,79.29,-70.38,,-32.20,-41.87,-75.32
SW_60,,,30.45,35.04,32.68,-90.79,-32.20,,-12.68,-28.65
SW_120,,,12.49,20.31,13.90,-91.62,-41.87,-12.68,,-10.23
sFC,,,3.69,15.00,5.52,-159.61,-75.32,-28.65,-10.23,
