,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.87,7.25,13.81,68.32,43.34,26.58,11.60,3.78
DCC_joint,,3.87,,3.27,10.23,70.57,42.79,24.37,9.41,0.08
DCC_bivariate_loop,,7.25,3.27,,7.97,79.94,46.28,24.24,7.94,3.35
SW_cross_validated,,13.81,10.23,7.97,,84.17,44.53,19.54,4.63,10.28
SW_15,,68.32,70.57,79.94,84.17,,33.57,47.86,27.53,70.35
SW_30,,43.34,42.79,46.28,44.53,33.57,,17.92,13.45,42.70
SW_60,,26.58,24.37,24.24,19.54,47.86,17.92,,4.46,24.37
SW_120,,11.60,9.41,7.94,4.63,27.53,13.45,4.46,,9.45
sFC,,3.78,0.08,3.35,10.28,70.35,42.70,24.37,9.45,
