,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.73,8.74,66.50,40.11,25.16,10.22,0.00
DCC_bivariate_loop,,,2.73,,5.06,57.65,33.82,20.00,8.12,2.67
SW_cross_validated,,,8.74,5.06,,65.81,35.55,18.49,5.41,8.48
SW_15,,,66.50,57.65,65.81,,29.15,48.50,27.89,64.36
SW_30,,,40.11,33.82,35.55,29.15,,17.94,13.13,38.89
SW_60,,,25.16,20.00,18.49,48.50,17.94,,4.07,24.37
SW_120,,,10.22,8.12,5.41,27.89,13.13,4.07,,10.12
sFC,,,0.00,2.67,8.48,64.36,38.89,24.37,10.12,
