,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.86,6.76,17.65,106.97,66.59,37.19,17.19,6.02
DCC_joint,,5.86,,1.59,13.66,119.10,71.00,35.79,14.32,0.05
DCC_bivariate_loop,,6.76,1.59,,10.75,101.43,60.11,30.74,12.85,1.57
SW_cross_validated,,17.65,13.66,10.75,,96.34,51.80,21.32,6.36,13.92
SW_15,,106.97,119.10,101.43,96.34,,52.09,69.80,45.19,122.78
SW_30,,66.59,71.00,60.11,51.80,52.09,,26.65,21.60,73.08
SW_60,,37.19,35.79,30.74,21.32,69.80,26.65,,6.47,36.51
SW_120,,17.19,14.32,12.85,6.36,45.19,21.60,6.47,,14.40
sFC,,6.02,0.05,1.57,13.92,122.78,73.08,36.51,14.40,
