,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,28.02,14.46,43.74,138.03,91.72,61.80,35.25,28.57
DCC_joint,,28.02,,-10.62,23.91,150.21,89.67,49.01,19.66,0.64
DCC_bivariate_loop,,14.46,-10.62,,27.62,124.48,76.87,45.97,24.22,11.11
SW_cross_validated,,43.74,23.91,27.62,,118.72,61.08,22.61,6.33,-23.51
SW_15,,138.03,150.21,124.48,118.72,,-58.90,-98.73,-66.70,-150.59
SW_30,,91.72,89.67,76.87,61.08,-58.90,,-39.66,-30.13,-89.72
SW_60,,61.80,49.01,45.97,22.61,-98.73,-39.66,,-6.79,-48.79
SW_120,,35.25,19.66,24.22,6.33,-66.70,-30.13,-6.79,,-19.39
sFC,,28.57,0.64,11.11,-23.51,-150.59,-89.72,-48.79,-19.39,
