,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,13.11,15.12,39.47,239.20,148.90,83.15,38.44,13.46
DCC_joint,,13.11,,3.55,30.55,266.32,158.76,80.03,32.03,0.11
DCC_bivariate_loop,,15.12,3.55,,24.03,226.80,134.40,68.74,28.73,-3.51
SW_cross_validated,,39.47,30.55,24.03,,215.42,115.82,47.68,14.23,-31.12
SW_15,,239.20,266.32,226.80,215.42,,-116.48,-156.07,-101.04,-274.54
SW_30,,148.90,158.76,134.40,115.82,-116.48,,-59.58,-48.31,-163.41
SW_60,,83.15,80.03,68.74,47.68,-156.07,-59.58,,-14.46,-81.65
SW_120,,38.44,32.03,28.73,14.23,-101.04,-48.31,-14.46,,-32.20
sFC,,13.46,0.11,-3.51,-31.12,-274.54,-163.41,-81.65,-32.20,
