,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0002,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,4.6119,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,4.1556,-0.8547,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-8.4881,-19.7701,-19.2069,-,0.0000,0.0000,0.1448,0.2271,0.0000
SW_15,nan,-39.3676,-90.7193,-90.8271,-44.6099,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-22.9751,-54.5607,-54.2039,-19.8355,38.9955,-,0.0000,0.0000,0.0000
SW_60,nan,-11.3657,-29.9353,-29.3295,-2.8932,60.1345,23.6015,-,0.0000,0.0000
SW_120,nan,-6.7075,-17.9696,-17.3607,2.7458,52.5232,25.1458,6.5191,-,0.0000
sFC,nan,20.7359,25.1526,25.9198,37.956,90.6563,65.8138,47.9135,37.1874,-
