,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-4.24,-4.72,7.49,30.46,16.28,8.27,3.94,-16.93
DCC_joint,,-4.24,,-1.11,20.18,88.76,49.92,29.12,16.54,-27.10
DCC_bivariate_loop,,-4.72,-1.11,,20.84,88.49,50.35,29.84,17.34,-25.79
SW_cross_validated,,7.49,20.18,20.84,,37.46,13.35,0.14,-6.20,-39.33
SW_15,,30.46,88.76,88.49,37.46,,-39.26,-57.60,-56.47,-108.58
SW_30,,16.28,49.92,50.35,13.35,-39.26,,-19.68,-25.27,-73.40
SW_60,,8.27,29.12,29.84,0.14,-57.60,-19.68,,-8.47,-53.85
SW_120,,3.94,16.54,17.34,-6.20,-56.47,-25.27,-8.47,,-39.46
sFC,,-16.93,-27.10,-25.79,-39.33,-108.58,-73.40,-53.85,-39.46,
