,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8930e-25,3.8263e-49,1.1547e-07,8.1004e-82,1.5538e-11,1.0845e-05,1.7406e-12,4.8396e-49
DCC_joint,,1.8930e-25,,2.2916e-25,1.1220e-85,2.2555e-232,3.6812e-119,4.3211e-105,2.7222e-106,4.7679e-26
DCC_bivariate_loop,,3.8263e-49,2.2916e-25,,1.3935e-118,5.9681e-251,3.5295e-153,1.7400e-142,1.2425e-138,3.9843e-01
SW_cross_validated,,1.1547e-07,1.1220e-85,1.3935e-118,,7.9638e-98,9.2392e-02,3.6149e-02,1.5241e-02,4.0670e-123
SW_15,,8.1004e-82,2.2555e-232,5.9681e-251,7.9638e-98,,4.0946e-119,1.2045e-143,1.6935e-95,3.0907e-266
SW_30,,1.5538e-11,3.6812e-119,3.5295e-153,9.2392e-02,4.0946e-119,,2.7252e-06,2.9141e-01,1.0652e-162
SW_60,,1.0845e-05,4.3211e-105,1.7400e-142,3.6149e-02,1.2045e-143,2.7252e-06,,2.7895e-07,1.9802e-152
SW_120,,1.7406e-12,2.7222e-106,1.2425e-138,1.5241e-02,1.6935e-95,2.9141e-01,2.7895e-07,,5.6525e-145
sFC,,4.8396e-49,4.7679e-26,3.9843e-01,4.0670e-123,3.0907e-266,1.0652e-162,1.9802e-152,5.6525e-145,
