,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8328e-05,3.3389e-06,4.5296e-13,4.5910e-106,4.6811e-46,2.0395e-15,9.7060e-05,8.0956e-49
DCC_joint,,2.8328e-05,,2.6664e-01,7.0813e-63,2.1473e-264,1.8912e-173,1.1618e-100,3.8261e-47,2.1342e-92
DCC_bivariate_loop,,3.3389e-06,2.6664e-01,,9.8939e-66,6.9328e-264,1.0478e-174,1.3706e-103,1.3813e-50,6.3534e-87
SW_cross_validated,,4.5296e-13,7.0813e-63,9.8939e-66,,1.4938e-132,7.5345e-34,8.9155e-01,1.4285e-09,3.4707e-139
SW_15,,4.5910e-106,2.1473e-264,6.9328e-264,1.4938e-132,,6.0069e-139,3.6366e-195,4.0993e-192,7.6025e-298
SW_30,,4.6811e-46,1.8912e-173,1.0478e-174,7.5345e-34,6.0069e-139,,1.0099e-60,9.1552e-85,1.9695e-233
SW_60,,2.0395e-15,1.1618e-100,1.3706e-103,8.9155e-01,3.6366e-195,1.0099e-60,,4.9416e-16,7.7258e-185
SW_120,,9.7060e-05,3.8261e-47,1.3813e-50,1.4285e-09,4.0993e-192,9.1552e-85,4.9416e-16,,1.2573e-139
sFC,,8.0956e-49,2.1342e-92,6.3534e-87,3.4707e-139,7.6025e-298,1.9695e-233,7.7258e-185,1.2573e-139,
